offline_id,activity_id,master_agent_id,offline_date,offline_start,offline_end,offline_category,productive_flag,approved_flag,duration_minutes,source_system
O00029841,ACT00107706,A059,2025-01-07,2025-01-07 15:01:00,2025-01-07 15:10:00,Waiting for Work,0,1,9.0,Queue Manager
O00029842,ACT00107708,A059,2025-01-07,2025-01-07 15:28:00,2025-01-07 15:37:00,Waiting for Work,0,1,9.0,Queue Manager
O00029843,ACT00107709,A059,2025-01-07,2025-01-07 15:37:00,2025-01-07 16:00:00,Waiting for Work,0,1,23.0,Queue Manager
O00029844,ACT00107712,A059,2025-01-07,2025-01-07 16:40:00,2025-01-07 16:51:00,Break,0,1,11.0,Queue Manager
O00029845,ACT00107717,A059,2025-01-08,2025-01-08 09:00:00,2025-01-08 09:15:00,Admin,1,1,15.0,SharePoint Tracker
O00029846,ACT00107718,A059,2025-01-08,2025-01-08 09:15:00,2025-01-08 09:53:00,Email Support,1,1,38.0,Queue Manager
O00029847,ACT00107723,A059,2025-01-08,2025-01-08 10:39:00,2025-01-08 11:17:00,Coaching,1,1,38.0,SharePoint Tracker
O00029848,ACT00107727,A059,2025-01-08,2025-01-08 12:01:00,2025-01-08 12:26:00,Email Support,1,1,25.0,Queue Manager
O00029849,ACT00107731,A059,2025-01-08,2025-01-08 13:00:00,2025-01-08 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029850,ACT00107734,A059,2025-01-08,2025-01-08 14:17:00,2025-01-08 14:37:00,Waiting for Work,0,1,20.0,Queue Manager
O00029851,ACT00107735,A059,2025-01-08,2025-01-08 14:37:00,2025-01-08 16:30:00,Training,1,1,113.0,SharePoint Tracker
O00029852,ACT00107740,A059,2025-01-09,2025-01-09 09:00:00,2025-01-09 09:21:00,Admin,1,1,21.0,SharePoint Tracker
O00029853,ACT00107748,A059,2025-01-09,2025-01-09 11:22:00,2025-01-09 11:32:00,Break,0,1,10.0,Queue Manager
O00029854,ACT00107752,A059,2025-01-09,2025-01-09 12:32:00,2025-01-09 12:45:00,Break,0,1,13.0,Queue Manager
O00029855,ACT00107753,A059,2025-01-09,2025-01-09 12:45:00,2025-01-09 13:00:00,Unplanned Offline,0,0,15.0,Queue Manager
O00029856,ACT00107754,A059,2025-01-09,2025-01-09 13:00:00,2025-01-09 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029857,ACT00107756,A059,2025-01-09,2025-01-09 13:48:00,2025-01-09 13:59:00,Waiting for Work,0,1,11.0,Queue Manager
O00029858,ACT00107758,A059,2025-01-09,2025-01-09 14:15:00,2025-01-09 14:28:00,Waiting for Work,0,1,13.0,Queue Manager
O00029859,ACT00107762,A059,2025-01-09,2025-01-09 15:22:00,2025-01-09 15:32:00,Waiting for Work,0,1,10.0,Queue Manager
O00029860,ACT00107764,A059,2025-01-09,2025-01-09 16:11:00,2025-01-09 16:25:00,Waiting for Work,0,1,14.0,Queue Manager
O00029861,ACT00107765,A059,2025-01-09,2025-01-09 16:26:00,2025-01-09 17:52:00,Training,1,1,86.0,SharePoint Tracker
O00029862,ACT00107771,A059,2025-01-10,2025-01-10 10:08:00,2025-01-10 10:24:00,Email Support,1,1,16.0,Queue Manager
O00029863,ACT00107772,A059,2025-01-10,2025-01-10 10:26:00,2025-01-10 10:41:00,Break,0,1,15.0,Queue Manager
O00029864,ACT00107773,A059,2025-01-10,2025-01-10 10:41:00,2025-01-10 10:43:00,Waiting for Work,0,1,2.0,Queue Manager
O00029865,ACT00107779,A059,2025-01-10,2025-01-10 12:16:00,2025-01-10 12:56:00,System Issue,0,1,40.0,IT Incident Log
O00029866,ACT00107780,A059,2025-01-10,2025-01-10 12:56:00,2025-01-10 13:00:00,Admin,1,1,4.0,SharePoint Tracker
O00029867,ACT00107781,A059,2025-01-10,2025-01-10 13:00:00,2025-01-10 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029868,ACT00107784,A059,2025-01-10,2025-01-10 14:04:00,2025-01-10 14:08:00,Waiting for Work,0,1,4.0,Queue Manager
O00029869,ACT00107795,A059,2025-01-10,2025-01-10 17:00:00,2025-01-10 17:42:00,System Issue,0,1,42.0,IT Incident Log
O00029870,ACT00107798,A059,2025-01-11,2025-01-11 09:17:00,2025-01-11 09:29:00,Waiting for Work,0,1,12.0,Queue Manager
O00029871,ACT00107800,A059,2025-01-11,2025-01-11 09:39:00,2025-01-11 10:33:00,Email Support,1,1,54.0,Queue Manager
O00029872,ACT00107808,A059,2025-01-11,2025-01-11 12:15:00,2025-01-11 13:00:00,Training,1,1,45.0,SharePoint Tracker
O00029873,ACT00107809,A059,2025-01-11,2025-01-11 13:00:00,2025-01-11 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029874,ACT00107810,A059,2025-01-11,2025-01-11 13:30:00,2025-01-11 13:43:00,Break,0,1,13.0,Queue Manager
O00029875,ACT00107814,A059,2025-01-11,2025-01-11 14:25:00,2025-01-11 14:49:00,Admin,1,1,24.0,SharePoint Tracker
O00029876,ACT00107819,A059,2025-01-11,2025-01-11 16:09:00,2025-01-11 16:53:00,Coaching,1,1,44.0,SharePoint Tracker
O00029877,ACT00107822,A059,2025-01-11,2025-01-11 17:34:00,2025-01-11 17:48:00,Waiting for Work,0,1,14.0,Queue Manager
O00029878,ACT00107832,A059,2025-01-13,2025-01-13 11:36:00,2025-01-13 11:38:00,Waiting for Work,0,1,2.0,Queue Manager
O00029879,ACT00107837,A059,2025-01-13,2025-01-13 12:57:00,2025-01-13 13:00:00,Waiting for Work,0,1,3.0,Queue Manager
O00029880,ACT00107838,A059,2025-01-13,2025-01-13 13:00:00,2025-01-13 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029881,ACT00107840,A059,2025-01-13,2025-01-13 13:41:00,2025-01-13 13:51:00,Break,0,1,10.0,Queue Manager
O00029882,ACT00107841,A059,2025-01-13,2025-01-13 13:51:00,2025-01-13 14:28:00,Email Support,1,1,37.0,Queue Manager
O00029883,ACT00107842,A059,2025-01-13,2025-01-13 14:28:00,2025-01-13 14:55:00,Waiting for Work,0,1,27.0,Queue Manager
O00029884,ACT00107846,A059,2025-01-13,2025-01-13 15:44:00,2025-01-13 16:33:00,Team Meeting,1,1,49.0,SharePoint Tracker
O00029885,ACT00107850,A059,2025-01-13,2025-01-13 17:46:00,2025-01-13 17:49:00,Waiting for Work,0,1,3.0,Queue Manager
O00029886,ACT00107852,A059,2025-01-14,2025-01-14 09:00:00,2025-01-14 09:13:00,Admin,1,1,13.0,SharePoint Tracker
O00029887,ACT00107853,A059,2025-01-14,2025-01-14 09:13:00,2025-01-14 09:28:00,Waiting for Work,0,1,15.0,Queue Manager
O00029888,ACT00107855,A059,2025-01-14,2025-01-14 09:45:00,2025-01-14 10:31:00,System Issue,0,1,46.0,IT Incident Log
O00029889,ACT00107857,A059,2025-01-14,2025-01-14 10:51:00,2025-01-14 11:00:00,Waiting for Work,0,1,9.0,Queue Manager
O00029890,ACT00107864,A059,2025-01-14,2025-01-14 13:00:00,2025-01-14 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029891,ACT00107865,A059,2025-01-14,2025-01-14 13:30:00,2025-01-14 14:25:00,Email Support,1,1,55.0,Queue Manager
O00029892,ACT00107867,A059,2025-01-14,2025-01-14 14:40:00,2025-01-14 14:53:00,Waiting for Work,0,1,13.0,Queue Manager
O00029893,ACT00107871,A059,2025-01-14,2025-01-14 15:49:00,2025-01-14 15:55:00,Waiting for Work,0,1,6.0,Queue Manager
O00029894,ACT00107874,A059,2025-01-14,2025-01-14 16:35:00,2025-01-14 18:00:00,Training,1,1,85.0,SharePoint Tracker
O00029895,ACT00107875,A059,2025-01-16,2025-01-16 09:00:00,2025-01-16 09:06:00,Waiting for Work,0,1,6.0,Queue Manager
O00029896,ACT00107876,A059,2025-01-16,2025-01-16 09:06:00,2025-01-16 09:12:00,Waiting for Work,0,1,6.0,Queue Manager
O00029897,ACT00107879,A059,2025-01-16,2025-01-16 09:51:00,2025-01-16 10:06:00,Waiting for Work,0,1,15.0,Queue Manager
O00029898,ACT00107892,A059,2025-01-16,2025-01-16 13:00:00,2025-01-16 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029899,ACT00107893,A059,2025-01-16,2025-01-16 13:30:00,2025-01-16 13:48:00,Admin,1,1,18.0,SharePoint Tracker
O00029900,ACT00107894,A059,2025-01-16,2025-01-16 13:48:00,2025-01-16 14:14:00,System Issue,0,1,26.0,IT Incident Log
O00029901,ACT00107896,A059,2025-01-16,2025-01-16 14:32:00,2025-01-16 16:29:00,Training,1,1,117.0,SharePoint Tracker
O00029902,ACT00107897,A059,2025-01-16,2025-01-16 16:29:00,2025-01-16 16:44:00,Break,0,1,15.0,Queue Manager
O00029903,ACT00107911,A059,2025-01-17,2025-01-17 11:43:00,2025-01-17 12:12:00,Unplanned Offline,0,0,29.0,Queue Manager
O00029904,ACT00107912,A059,2025-01-17,2025-01-17 12:12:00,2025-01-17 13:00:00,System Issue,0,1,48.0,IT Incident Log
O00029905,ACT00107913,A059,2025-01-17,2025-01-17 13:00:00,2025-01-17 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029906,ACT00107915,A059,2025-01-17,2025-01-17 13:49:00,2025-01-17 13:52:00,Waiting for Work,0,1,3.0,Queue Manager
O00029907,ACT00107917,A059,2025-01-17,2025-01-17 14:03:00,2025-01-17 14:21:00,Waiting for Work,0,1,18.0,Queue Manager
O00029908,ACT00107921,A059,2025-01-17,2025-01-17 15:11:00,2025-01-17 15:24:00,Waiting for Work,0,1,13.0,Queue Manager
O00029909,ACT00107922,A059,2025-01-17,2025-01-17 15:25:00,2025-01-17 16:05:00,Waiting for Work,0,1,40.0,Queue Manager
O00029910,ACT00107930,A059,2025-01-19,2025-01-19 09:00:00,2025-01-19 09:17:00,Admin,1,1,17.0,SharePoint Tracker
O00029911,ACT00107931,A059,2025-01-19,2025-01-19 09:17:00,2025-01-19 09:55:00,Unplanned Offline,0,0,38.0,Queue Manager
O00029912,ACT00107933,A059,2025-01-19,2025-01-19 10:05:00,2025-01-19 10:38:00,Training,1,1,33.0,SharePoint Tracker
O00029913,ACT00107936,A059,2025-01-19,2025-01-19 11:04:00,2025-01-19 11:19:00,Waiting for Work,0,1,15.0,Queue Manager
O00029914,ACT00107937,A059,2025-01-19,2025-01-19 11:19:00,2025-01-19 11:56:00,Waiting for Work,0,1,37.0,Queue Manager
O00029915,ACT00107941,A059,2025-01-19,2025-01-19 13:00:00,2025-01-19 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029916,ACT00107943,A059,2025-01-19,2025-01-19 13:45:00,2025-01-19 13:55:00,Break,0,1,10.0,Queue Manager
O00029917,ACT00107944,A059,2025-01-19,2025-01-19 13:55:00,2025-01-19 14:44:00,Waiting for Work,0,1,49.0,Queue Manager
O00029918,ACT00107954,A059,2025-01-19,2025-01-19 17:02:00,2025-01-19 17:42:00,Waiting for Work,0,1,40.0,Queue Manager
O00029919,ACT00107960,A059,2025-01-21,2025-01-21 10:16:00,2025-01-21 11:16:00,Team Meeting,1,1,60.0,SharePoint Tracker
O00029920,ACT00107968,A059,2025-01-21,2025-01-21 13:00:00,2025-01-21 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029921,ACT00107970,A059,2025-01-21,2025-01-21 13:57:00,2025-01-21 15:28:00,Training,1,1,91.0,SharePoint Tracker
O00029922,ACT00107972,A059,2025-01-21,2025-01-21 15:40:00,2025-01-21 16:22:00,Admin,1,1,42.0,SharePoint Tracker
O00029923,ACT00107976,A059,2025-01-21,2025-01-21 17:15:00,2025-01-21 17:18:00,Waiting for Work,0,1,3.0,Queue Manager
O00029924,ACT00107979,A059,2025-01-22,2025-01-22 09:05:00,2025-01-22 09:19:00,Admin,1,1,14.0,SharePoint Tracker
O00029925,ACT00107981,A059,2025-01-22,2025-01-22 09:28:00,2025-01-22 09:45:00,Waiting for Work,0,1,17.0,Queue Manager
O00029926,ACT00107983,A059,2025-01-22,2025-01-22 09:58:00,2025-01-22 10:05:00,Waiting for Work,0,1,7.0,Queue Manager
O00029927,ACT00107985,A059,2025-01-22,2025-01-22 10:18:00,2025-01-22 10:56:00,Coaching,1,1,38.0,SharePoint Tracker
O00029928,ACT00107994,A059,2025-01-22,2025-01-22 13:00:00,2025-01-22 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029929,ACT00107995,A059,2025-01-22,2025-01-22 13:30:00,2025-01-22 13:40:00,Break,0,1,10.0,Queue Manager
O00029930,ACT00107996,A059,2025-01-22,2025-01-22 13:40:00,2025-01-22 13:55:00,Waiting for Work,0,1,15.0,Queue Manager
O00029931,ACT00107997,A059,2025-01-22,2025-01-22 13:57:00,2025-01-22 14:57:00,Email Support,1,1,60.0,Queue Manager
O00029932,ACT00108000,A059,2025-01-22,2025-01-22 16:10:00,2025-01-22 16:45:00,Email Support,1,1,35.0,Queue Manager
O00029933,ACT00108002,A059,2025-01-22,2025-01-22 16:53:00,2025-01-22 17:22:00,Email Support,1,1,29.0,Queue Manager
O00029934,ACT00108006,A059,2025-01-23,2025-01-23 09:00:00,2025-01-23 09:20:00,Admin,1,1,20.0,SharePoint Tracker
O00029935,ACT00108009,A059,2025-01-23,2025-01-23 09:55:00,2025-01-23 10:02:00,Waiting for Work,0,1,7.0,Queue Manager
O00029936,ACT00108010,A059,2025-01-23,2025-01-23 10:02:00,2025-01-23 10:13:00,Admin,1,1,11.0,SharePoint Tracker
O00029937,ACT00108012,A059,2025-01-23,2025-01-23 10:42:00,2025-01-23 10:48:00,Waiting for Work,0,1,6.0,Queue Manager
O00029938,ACT00108017,A059,2025-01-23,2025-01-23 12:04:00,2025-01-23 12:18:00,Email Support,1,1,14.0,Queue Manager
O00029939,ACT00108018,A059,2025-01-23,2025-01-23 12:18:00,2025-01-23 13:00:00,Training,1,1,42.0,SharePoint Tracker
O00029940,ACT00108019,A059,2025-01-23,2025-01-23 13:00:00,2025-01-23 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029941,ACT00108024,A059,2025-01-23,2025-01-23 14:15:00,2025-01-23 14:31:00,System Issue,0,1,16.0,IT Incident Log
O00029942,ACT00108027,A059,2025-01-23,2025-01-23 14:51:00,2025-01-23 14:58:00,Waiting for Work,0,1,7.0,Queue Manager
O00029943,ACT00108028,A059,2025-01-23,2025-01-23 14:58:00,2025-01-23 15:11:00,Break,0,1,13.0,Queue Manager
O00029944,ACT00108029,A059,2025-01-23,2025-01-23 15:11:00,2025-01-23 15:26:00,Waiting for Work,0,1,15.0,Queue Manager
O00029945,ACT00108031,A059,2025-01-23,2025-01-23 15:44:00,2025-01-23 16:27:00,Waiting for Work,0,1,43.0,Queue Manager
O00029946,ACT00108033,A059,2025-01-23,2025-01-23 16:39:00,2025-01-23 16:53:00,Break,0,1,14.0,Queue Manager
O00029947,ACT00108043,A059,2025-01-24,2025-01-24 10:25:00,2025-01-24 10:39:00,Waiting for Work,0,1,14.0,Queue Manager
O00029948,ACT00108046,A059,2025-01-24,2025-01-24 11:27:00,2025-01-24 11:42:00,Break,0,1,15.0,Queue Manager
O00029949,ACT00108047,A059,2025-01-24,2025-01-24 11:43:00,2025-01-24 11:58:00,Waiting for Work,0,1,15.0,Queue Manager
O00029950,ACT00108051,A059,2025-01-24,2025-01-24 12:44:00,2025-01-24 12:46:00,Waiting for Work,0,1,2.0,Queue Manager
O00029951,ACT00108053,A059,2025-01-24,2025-01-24 12:59:00,2025-01-24 13:00:00,Unplanned Offline,0,0,1.0,Queue Manager
O00029952,ACT00108054,A059,2025-01-24,2025-01-24 13:00:00,2025-01-24 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029953,ACT00108055,A059,2025-01-24,2025-01-24 13:30:00,2025-01-24 13:34:00,Waiting for Work,0,1,4.0,Queue Manager
O00029954,ACT00108056,A059,2025-01-24,2025-01-24 13:34:00,2025-01-24 13:41:00,Waiting for Work,0,1,7.0,Queue Manager
O00029955,ACT00108064,A059,2025-01-24,2025-01-24 15:34:00,2025-01-24 16:12:00,Unplanned Offline,0,0,38.0,Queue Manager
O00029956,ACT00108068,A059,2025-01-24,2025-01-24 16:45:00,2025-01-24 17:14:00,Admin,1,1,29.0,SharePoint Tracker
O00029957,ACT00108069,A059,2025-01-24,2025-01-24 17:14:00,2025-01-24 17:50:00,Team Meeting,1,1,36.0,SharePoint Tracker
O00029958,ACT00108075,A059,2025-01-27,2025-01-27 10:11:00,2025-01-27 10:36:00,System Issue,0,1,25.0,IT Incident Log
O00029959,ACT00108077,A059,2025-01-27,2025-01-27 10:51:00,2025-01-27 10:54:00,Waiting for Work,0,1,3.0,Queue Manager
O00029960,ACT00108078,A059,2025-01-27,2025-01-27 10:54:00,2025-01-27 11:03:00,Waiting for Work,0,1,9.0,Queue Manager
O00029961,ACT00108084,A059,2025-01-27,2025-01-27 13:00:00,2025-01-27 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029962,ACT00108085,A059,2025-01-27,2025-01-27 13:30:00,2025-01-27 13:46:00,Admin,1,1,16.0,SharePoint Tracker
O00029963,ACT00108087,A059,2025-01-27,2025-01-27 14:00:00,2025-01-27 14:06:00,Waiting for Work,0,1,6.0,Queue Manager
O00029964,ACT00108088,A059,2025-01-27,2025-01-27 14:06:00,2025-01-27 14:21:00,Break,0,1,15.0,Queue Manager
O00029965,ACT00108093,A059,2025-01-27,2025-01-27 15:37:00,2025-01-27 16:45:00,System Issue,0,1,68.0,IT Incident Log
O00029966,ACT00108101,A059,2025-01-28,2025-01-28 09:32:00,2025-01-28 09:53:00,Coaching,1,1,21.0,SharePoint Tracker
O00029967,ACT00108102,A059,2025-01-28,2025-01-28 09:53:00,2025-01-28 10:38:00,Team Meeting,1,1,45.0,SharePoint Tracker
O00029968,ACT00108103,A059,2025-01-28,2025-01-28 10:38:00,2025-01-28 10:54:00,Admin,1,1,16.0,SharePoint Tracker
O00029969,ACT00108108,A059,2025-01-28,2025-01-28 11:41:00,2025-01-28 12:31:00,Team Meeting,1,1,50.0,SharePoint Tracker
O00029970,ACT00108111,A059,2025-01-28,2025-01-28 13:00:00,2025-01-28 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029971,ACT00108112,A059,2025-01-28,2025-01-28 13:30:00,2025-01-28 14:01:00,Waiting for Work,0,1,31.0,Queue Manager
O00029972,ACT00108117,A059,2025-01-28,2025-01-28 15:10:00,2025-01-28 15:30:00,Team Meeting,1,1,20.0,SharePoint Tracker
O00029973,ACT00108120,A059,2025-01-28,2025-01-28 16:02:00,2025-01-28 16:38:00,Coaching,1,1,36.0,SharePoint Tracker
O00029974,ACT00108125,A059,2025-01-28,2025-01-28 17:46:00,2025-01-28 17:49:00,Waiting for Work,0,1,3.0,Queue Manager
O00029975,ACT00108126,A059,2025-01-28,2025-01-28 17:49:00,2025-01-28 18:00:00,Break,0,1,11.0,Queue Manager
O00029976,ACT00108127,A059,2025-01-29,2025-01-29 09:00:00,2025-01-29 09:15:00,Break,0,1,15.0,Queue Manager
O00029977,ACT00108136,A059,2025-01-29,2025-01-29 11:41:00,2025-01-29 12:16:00,System Issue,0,1,35.0,IT Incident Log
O00029978,ACT00108140,A059,2025-01-29,2025-01-29 13:00:00,2025-01-29 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029979,ACT00108141,A059,2025-01-29,2025-01-29 13:30:00,2025-01-29 13:45:00,Break,0,1,15.0,Queue Manager
O00029980,ACT00108145,A059,2025-01-29,2025-01-29 14:44:00,2025-01-29 15:19:00,Coaching,1,1,35.0,SharePoint Tracker
O00029981,ACT00108149,A059,2025-01-29,2025-01-29 16:23:00,2025-01-29 16:37:00,Waiting for Work,0,1,14.0,Queue Manager
O00029982,ACT00108150,A059,2025-01-29,2025-01-29 16:37:00,2025-01-29 16:50:00,System Issue,0,1,13.0,IT Incident Log
O00029983,ACT00108151,A059,2025-01-29,2025-01-29 16:50:00,2025-01-29 17:25:00,Coaching,1,1,35.0,SharePoint Tracker
O00029984,ACT00108155,A059,2025-01-30,2025-01-30 09:00:00,2025-01-30 09:15:00,Admin,1,1,15.0,SharePoint Tracker
O00029985,ACT00108156,A059,2025-01-30,2025-01-30 09:15:00,2025-01-30 09:25:00,Unplanned Offline,0,0,10.0,Queue Manager
O00029986,ACT00108159,A059,2025-01-30,2025-01-30 10:00:00,2025-01-30 10:36:00,Admin,1,1,36.0,SharePoint Tracker
O00029987,ACT00108168,A059,2025-01-30,2025-01-30 12:44:00,2025-01-30 13:00:00,Training,1,1,16.0,SharePoint Tracker
O00029988,ACT00108169,A059,2025-01-30,2025-01-30 13:00:00,2025-01-30 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029989,ACT00108170,A059,2025-01-30,2025-01-30 13:30:00,2025-01-30 13:45:00,Email Support,1,1,15.0,Queue Manager
O00029990,ACT00108189,A059,2025-01-31,2025-01-31 09:38:00,2025-01-31 10:29:00,Training,1,1,51.0,SharePoint Tracker
O00029991,ACT00108191,A059,2025-01-31,2025-01-31 10:44:00,2025-01-31 10:56:00,Waiting for Work,0,1,12.0,Queue Manager
O00029992,ACT00108193,A059,2025-01-31,2025-01-31 11:14:00,2025-01-31 11:30:00,Unplanned Offline,0,0,16.0,Queue Manager
O00029993,ACT00108199,A059,2025-01-31,2025-01-31 13:00:00,2025-01-31 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029994,ACT00108206,A059,2025-01-31,2025-01-31 14:54:00,2025-01-31 15:40:00,Email Support,1,1,46.0,Queue Manager
O00029995,ACT00108207,A059,2025-01-31,2025-01-31 15:40:00,2025-01-31 16:31:00,System Issue,0,1,51.0,IT Incident Log
O00029996,ACT00108224,A059,2025-02-03,2025-02-03 13:00:00,2025-02-03 13:30:00,Lunch,0,1,30.0,Queue Manager
O00029997,ACT00108227,A059,2025-02-03,2025-02-03 14:05:00,2025-02-03 14:19:00,Waiting for Work,0,1,14.0,Queue Manager
O00029998,ACT00108228,A059,2025-02-03,2025-02-03 14:19:00,2025-02-03 15:10:00,Team Meeting,1,1,51.0,SharePoint Tracker
O00029999,ACT00108229,A059,2025-02-03,2025-02-03 15:12:00,2025-02-03 16:07:00,Training,1,1,55.0,SharePoint Tracker
O00030000,ACT00108231,A059,2025-02-03,2025-02-03 16:20:00,2025-02-03 16:31:00,Break,0,1,11.0,Queue Manager
O00030001,ACT00108232,A059,2025-02-03,2025-02-03 16:31:00,2025-02-03 16:33:00,Waiting for Work,0,1,2.0,Queue Manager
O00030002,ACT00108235,A059,2025-02-03,2025-02-03 17:03:00,2025-02-03 17:27:00,Admin,1,1,24.0,SharePoint Tracker
O00030003,ACT00108237,A059,2025-02-03,2025-02-03 17:45:00,2025-02-03 18:00:00,Team Meeting,1,1,15.0,SharePoint Tracker
O00030004,ACT00108238,A059,2025-02-05,2025-02-05 09:15:00,2025-02-05 10:11:00,Email Support,1,1,56.0,Queue Manager
O00030005,ACT00108247,A059,2025-02-05,2025-02-05 12:47:00,2025-02-05 12:53:00,Waiting for Work,0,1,6.0,Queue Manager
O00030006,ACT00108248,A059,2025-02-05,2025-02-05 12:53:00,2025-02-05 13:00:00,System Issue,0,1,7.0,IT Incident Log
O00030007,ACT00108249,A059,2025-02-05,2025-02-05 13:00:00,2025-02-05 13:30:00,Lunch,0,1,30.0,Queue Manager
O00030008,ACT00108250,A059,2025-02-05,2025-02-05 13:30:00,2025-02-05 13:41:00,Waiting for Work,0,1,11.0,Queue Manager
O00030009,ACT00108252,A059,2025-02-05,2025-02-05 13:51:00,2025-02-05 14:38:00,Waiting for Work,0,1,47.0,Queue Manager
O00030010,ACT00108254,A059,2025-02-05,2025-02-05 15:07:00,2025-02-05 15:47:00,Waiting for Work,0,1,40.0,Queue Manager
O00030011,ACT00108256,A059,2025-02-05,2025-02-05 16:10:00,2025-02-05 16:44:00,System Issue,0,1,34.0,IT Incident Log
O00030012,ACT00108258,A059,2025-02-05,2025-02-05 16:59:00,2025-02-05 17:10:00,Waiting for Work,0,1,11.0,Queue Manager
O00030013,ACT00108264,A059,2025-02-07,2025-02-07 09:50:00,2025-02-07 09:59:00,Waiting for Work,0,1,9.0,Queue Manager
O00030014,ACT00108272,A059,2025-02-07,2025-02-07 11:20:00,2025-02-07 11:32:00,Waiting for Work,0,1,12.0,Queue Manager
O00030015,ACT00108273,A059,2025-02-07,2025-02-07 11:32:00,2025-02-07 11:43:00,Break,0,1,11.0,Queue Manager
O00030016,ACT00108279,A059,2025-02-07,2025-02-07 13:00:00,2025-02-07 13:30:00,Lunch,0,1,30.0,Queue Manager
O00030017,ACT00108281,A059,2025-02-07,2025-02-07 13:45:00,2025-02-07 13:54:00,Waiting for Work,0,1,9.0,Queue Manager
O00030018,ACT00108282,A059,2025-02-07,2025-02-07 13:54:00,2025-02-07 14:09:00,Coaching,1,1,15.0,SharePoint Tracker
O00030019,ACT00108287,A059,2025-02-07,2025-02-07 14:55:00,2025-02-07 15:06:00,Unplanned Offline,0,0,11.0,Queue Manager
O00030020,ACT00108289,A059,2025-02-07,2025-02-07 15:24:00,2025-02-07 15:54:00,Admin,1,1,30.0,SharePoint Tracker
O00030021,ACT00108295,A059,2025-02-07,2025-02-07 17:04:00,2025-02-07 17:21:00,Coaching,1,1,17.0,SharePoint Tracker
O00030022,ACT00108296,A059,2025-02-07,2025-02-07 17:21:00,2025-02-07 17:39:00,Waiting for Work,0,1,18.0,Queue Manager
O00030023,ACT00108297,A059,2025-02-07,2025-02-07 17:39:00,2025-02-07 17:55:00,Coaching,1,1,16.0,SharePoint Tracker
O00030024,ACT00108299,A059,2025-02-10,2025-02-10 09:00:00,2025-02-10 09:18:00,Admin,1,1,18.0,SharePoint Tracker
O00030025,ACT00108300,A059,2025-02-10,2025-02-10 09:18:00,2025-02-10 10:51:00,Training,1,1,93.0,SharePoint Tracker
O00030026,ACT00108302,A059,2025-02-10,2025-02-10 11:04:00,2025-02-10 11:19:00,Break,0,1,15.0,Queue Manager
O00030027,ACT00108307,A059,2025-02-10,2025-02-10 12:16:00,2025-02-10 12:28:00,Email Support,1,1,12.0,Queue Manager
O00030028,ACT00108310,A059,2025-02-10,2025-02-10 13:00:00,2025-02-10 13:30:00,Lunch,0,1,30.0,Queue Manager
O00030029,ACT00108313,A059,2025-02-10,2025-02-10 13:56:00,2025-02-10 14:33:00,Waiting for Work,0,1,37.0,Queue Manager
O00030030,ACT00108316,A059,2025-02-10,2025-02-10 15:00:00,2025-02-10 15:45:00,Email Support,1,1,45.0,Queue Manager
O00030031,ACT00108318,A059,2025-02-10,2025-02-10 16:02:00,2025-02-10 16:14:00,Waiting for Work,0,1,12.0,Queue Manager
O00030032,ACT00108321,A059,2025-02-10,2025-02-10 16:32:00,2025-02-10 17:13:00,Team Meeting,1,1,41.0,SharePoint Tracker
O00030033,ACT00108325,A059,2025-02-11,2025-02-11 09:41:00,2025-02-11 10:42:00,System Issue,0,1,61.0,IT Incident Log
O00030034,ACT00108329,A059,2025-02-11,2025-02-11 11:34:00,2025-02-11 11:55:00,Waiting for Work,0,1,21.0,Queue Manager
O00030035,ACT00108333,A059,2025-02-11,2025-02-11 13:00:00,2025-02-11 13:30:00,Lunch,0,1,30.0,Queue Manager
