case_id,activity_id,master_agent_id,case_date,case_start,case_end,case_type,case_complexity,case_turnaround_hours,case_sla_met_flag
CS00016488,ACT00118858,A065,2025-01-02,2025-01-02 13:07:00,2025-01-02 13:34:00,Documentation,Low,4.8,1
CS00016489,ACT00118863,A065,2025-01-02,2025-01-02 15:24:00,2025-01-02 15:33:00,Follow Up,Low,8.1,1
CS00016490,ACT00118864,A065,2025-01-02,2025-01-02 15:33:00,2025-01-02 15:46:00,Documentation,Medium,15.2,1
CS00016491,ACT00118867,A065,2025-01-02,2025-01-02 16:48:00,2025-01-02 17:05:00,Appeal,Low,6.0,1
CS00016492,ACT00118869,A065,2025-01-02,2025-01-02 17:22:00,2025-01-02 17:39:00,Prior Authorization,High,26.4,1
CS00016493,ACT00118873,A065,2025-01-02,2025-01-02 18:07:00,2025-01-02 18:36:00,Appeal,Low,3.4,0
CS00016494,ACT00118874,A065,2025-01-02,2025-01-02 18:37:00,2025-01-02 18:45:00,Appeal,Low,5.1,1
CS00016495,ACT00118876,A065,2025-01-03,2025-01-03 10:14:00,2025-01-03 10:37:00,Eligibility,Low,8.3,1
CS00016496,ACT00118891,A065,2025-01-03,2025-01-03 15:24:00,2025-01-03 16:06:00,Appeal,Medium,27.4,1
CS00016497,ACT00118893,A065,2025-01-03,2025-01-03 16:20:00,2025-01-03 16:37:00,Appeal,Low,5.8,1
CS00016498,ACT00118894,A065,2025-01-03,2025-01-03 16:37:00,2025-01-03 17:03:00,Documentation,High,25.3,1
CS00016499,ACT00118899,A065,2025-01-03,2025-01-03 18:00:00,2025-01-03 18:30:00,Documentation,Low,1.1,1
CS00016500,ACT00118908,A065,2025-01-06,2025-01-06 12:14:00,2025-01-06 12:37:00,Prior Authorization,High,28.6,0
CS00016501,ACT00118912,A065,2025-01-06,2025-01-06 13:21:00,2025-01-06 13:41:00,Eligibility,Low,5.1,1
CS00016502,ACT00118914,A065,2025-01-06,2025-01-06 13:55:00,2025-01-06 14:00:00,Follow Up,Low,3.6,1
CS00016503,ACT00118921,A065,2025-01-06,2025-01-06 15:47:00,2025-01-06 16:18:00,Follow Up,Medium,10.8,1
CS00016504,ACT00118922,A065,2025-01-06,2025-01-06 16:18:00,2025-01-06 17:03:00,Documentation,Low,12.2,1
CS00016505,ACT00118925,A065,2025-01-06,2025-01-06 17:45:00,2025-01-06 18:18:00,Prior Authorization,Low,7.4,1
CS00016506,ACT00118931,A065,2025-01-07,2025-01-07 10:16:00,2025-01-07 10:30:00,Documentation,Low,5.0,1
CS00016507,ACT00118935,A065,2025-01-07,2025-01-07 11:34:00,2025-01-07 12:05:00,Documentation,Medium,23.3,1
CS00016508,ACT00118938,A065,2025-01-07,2025-01-07 12:27:00,2025-01-07 12:49:00,Documentation,Medium,19.9,1
CS00016509,ACT00118939,A065,2025-01-07,2025-01-07 12:49:00,2025-01-07 13:06:00,Eligibility,Low,9.9,1
CS00016510,ACT00118946,A065,2025-01-07,2025-01-07 14:30:00,2025-01-07 14:53:00,Appeal,Low,4.5,1
CS00016511,ACT00118948,A065,2025-01-07,2025-01-07 15:03:00,2025-01-07 15:28:00,Follow Up,Low,10.5,1
CS00016512,ACT00118949,A065,2025-01-07,2025-01-07 15:28:00,2025-01-07 15:55:00,Documentation,Low,7.6,0
CS00016513,ACT00118951,A065,2025-01-07,2025-01-07 16:04:00,2025-01-07 16:36:00,Eligibility,Low,8.7,1
CS00016514,ACT00118956,A065,2025-01-07,2025-01-07 17:32:00,2025-01-07 18:06:00,Documentation,High,64.0,0
CS00016515,ACT00118958,A065,2025-01-07,2025-01-07 18:19:00,2025-01-07 19:00:00,Eligibility,Medium,14.7,1
CS00016516,ACT00118963,A065,2025-01-08,2025-01-08 11:46:00,2025-01-08 12:24:00,Eligibility,Medium,19.4,1
CS00016517,ACT00118964,A065,2025-01-08,2025-01-08 12:24:00,2025-01-08 12:43:00,Appeal,Medium,20.6,1
CS00016518,ACT00118967,A065,2025-01-08,2025-01-08 14:30:00,2025-01-08 14:51:00,Appeal,Medium,26.9,1
CS00016519,ACT00118969,A065,2025-01-08,2025-01-08 15:13:00,2025-01-08 15:33:00,Eligibility,Medium,14.2,1
CS00016520,ACT00118977,A065,2025-01-08,2025-01-08 17:34:00,2025-01-08 18:06:00,Prior Authorization,Low,8.2,1
CS00016521,ACT00118984,A065,2025-01-09,2025-01-09 12:03:00,2025-01-09 12:32:00,Follow Up,Low,3.7,1
CS00016522,ACT00118991,A065,2025-01-09,2025-01-09 14:41:00,2025-01-09 14:52:00,Appeal,Low,6.9,1
CS00016523,ACT00119004,A065,2025-01-10,2025-01-10 10:34:00,2025-01-10 11:18:00,Eligibility,Low,1.9,1
CS00016524,ACT00119007,A065,2025-01-10,2025-01-10 11:48:00,2025-01-10 12:09:00,Documentation,High,50.9,1
CS00016525,ACT00119011,A065,2025-01-10,2025-01-10 12:53:00,2025-01-10 13:17:00,Eligibility,Low,3.0,1
CS00016526,ACT00119012,A065,2025-01-10,2025-01-10 13:17:00,2025-01-10 13:58:00,Eligibility,Medium,5.6,1
CS00016527,ACT00119015,A065,2025-01-10,2025-01-10 14:30:00,2025-01-10 15:09:00,Eligibility,Low,12.9,1
CS00016528,ACT00119017,A065,2025-01-10,2025-01-10 15:25:00,2025-01-10 15:43:00,Prior Authorization,Low,14.1,1
CS00016529,ACT00119020,A065,2025-01-10,2025-01-10 17:20:00,2025-01-10 17:28:00,Eligibility,Medium,13.5,1
CS00016530,ACT00119034,A065,2025-01-13,2025-01-13 13:02:00,2025-01-13 13:36:00,Prior Authorization,Low,8.0,1
CS00016531,ACT00119039,A065,2025-01-13,2025-01-13 15:05:00,2025-01-13 15:16:00,Documentation,Low,12.2,1
CS00016532,ACT00119046,A065,2025-01-13,2025-01-13 17:33:00,2025-01-13 18:09:00,Eligibility,High,40.2,1
CS00016533,ACT00119053,A065,2025-01-14,2025-01-14 11:32:00,2025-01-14 11:44:00,Documentation,Low,4.9,1
CS00016534,ACT00119062,A065,2025-01-14,2025-01-14 14:30:00,2025-01-14 14:50:00,Appeal,Low,4.6,1
CS00016535,ACT00119064,A065,2025-01-14,2025-01-14 15:08:00,2025-01-14 15:32:00,Follow Up,Medium,9.8,0
CS00016536,ACT00119065,A065,2025-01-14,2025-01-14 15:32:00,2025-01-14 16:13:00,Follow Up,Low,9.5,1
CS00016537,ACT00119066,A065,2025-01-14,2025-01-14 16:13:00,2025-01-14 16:37:00,Eligibility,Low,2.7,1
CS00016538,ACT00119071,A065,2025-01-14,2025-01-14 17:34:00,2025-01-14 18:06:00,Eligibility,Low,3.9,1
CS00016539,ACT00119081,A065,2025-01-16,2025-01-16 11:06:00,2025-01-16 11:36:00,Eligibility,Low,9.6,1
CS00016540,ACT00119082,A065,2025-01-16,2025-01-16 11:36:00,2025-01-16 11:59:00,Follow Up,Low,3.2,1
CS00016541,ACT00119090,A065,2025-01-16,2025-01-16 13:25:00,2025-01-16 13:41:00,Eligibility,Low,12.1,0
CS00016542,ACT00119095,A065,2025-01-16,2025-01-16 14:41:00,2025-01-16 15:22:00,Appeal,Medium,16.8,1
CS00016543,ACT00119099,A065,2025-01-16,2025-01-16 15:50:00,2025-01-16 16:03:00,Documentation,Low,5.2,1
CS00016544,ACT00119104,A065,2025-01-16,2025-01-16 17:00:00,2025-01-16 17:26:00,Follow Up,Low,3.4,1
CS00016545,ACT00119105,A065,2025-01-16,2025-01-16 17:26:00,2025-01-16 17:59:00,Documentation,Low,10.0,1
CS00016546,ACT00119116,A065,2025-01-17,2025-01-17 11:48:00,2025-01-17 12:27:00,Eligibility,Medium,17.0,1
CS00016547,ACT00119119,A065,2025-01-17,2025-01-17 13:00:00,2025-01-17 13:40:00,Follow Up,Medium,15.2,1
CS00016548,ACT00119126,A065,2025-01-17,2025-01-17 15:33:00,2025-01-17 16:16:00,Follow Up,Low,11.6,0
CS00016549,ACT00119129,A065,2025-01-17,2025-01-17 17:12:00,2025-01-17 17:40:00,Prior Authorization,Low,18.3,1
CS00016550,ACT00119141,A065,2025-01-20,2025-01-20 11:30:00,2025-01-20 11:47:00,Appeal,Low,6.9,1
CS00016551,ACT00119154,A065,2025-01-20,2025-01-20 15:14:00,2025-01-20 15:27:00,Documentation,High,40.6,0
CS00016552,ACT00119155,A065,2025-01-20,2025-01-20 15:27:00,2025-01-20 15:59:00,Follow Up,Medium,22.3,1
CS00016553,ACT00119162,A065,2025-01-20,2025-01-20 17:23:00,2025-01-20 17:40:00,Documentation,Low,8.2,1
CS00016554,ACT00119164,A065,2025-01-20,2025-01-20 18:01:00,2025-01-20 18:30:00,Appeal,High,28.9,1
CS00016555,ACT00119167,A065,2025-01-20,2025-01-20 18:48:00,2025-01-20 19:00:00,Documentation,Low,3.6,1
CS00016556,ACT00119169,A065,2025-01-21,2025-01-21 10:14:00,2025-01-21 10:24:00,Eligibility,High,33.7,0
CS00016557,ACT00119171,A065,2025-01-21,2025-01-21 11:09:00,2025-01-21 11:23:00,Prior Authorization,Low,11.4,1
CS00016558,ACT00119177,A065,2025-01-21,2025-01-21 13:01:00,2025-01-21 13:17:00,Prior Authorization,Medium,18.0,1
CS00016559,ACT00119178,A065,2025-01-21,2025-01-21 13:17:00,2025-01-21 13:45:00,Prior Authorization,Medium,36.0,1
CS00016560,ACT00119181,A065,2025-01-21,2025-01-21 14:30:00,2025-01-21 14:39:00,Prior Authorization,Low,3.7,1
CS00016561,ACT00119184,A065,2025-01-21,2025-01-21 15:09:00,2025-01-21 15:32:00,Follow Up,Low,12.3,1
CS00016562,ACT00119185,A065,2025-01-21,2025-01-21 15:34:00,2025-01-21 15:42:00,Documentation,Low,7.5,1
CS00016563,ACT00119190,A065,2025-01-21,2025-01-21 16:37:00,2025-01-21 16:55:00,Prior Authorization,Low,8.0,1
CS00016564,ACT00119194,A065,2025-01-21,2025-01-21 17:37:00,2025-01-21 17:53:00,Eligibility,Low,13.7,1
CS00016565,ACT00119195,A065,2025-01-21,2025-01-21 17:55:00,2025-01-21 18:33:00,Appeal,Low,5.5,1
CS00016566,ACT00119210,A065,2025-01-24,2025-01-24 12:34:00,2025-01-24 12:53:00,Prior Authorization,Low,11.3,1
CS00016567,ACT00119212,A065,2025-01-24,2025-01-24 13:03:00,2025-01-24 13:25:00,Documentation,Low,0.5,1
CS00016568,ACT00119216,A065,2025-01-24,2025-01-24 14:37:00,2025-01-24 14:56:00,Follow Up,Low,3.0,1
CS00016569,ACT00119220,A065,2025-01-24,2025-01-24 15:42:00,2025-01-24 15:52:00,Eligibility,Medium,7.2,1
CS00016570,ACT00119221,A065,2025-01-24,2025-01-24 15:52:00,2025-01-24 16:17:00,Documentation,Medium,20.5,1
CS00016571,ACT00119229,A065,2025-01-24,2025-01-24 17:39:00,2025-01-24 18:04:00,Eligibility,Low,4.1,1
CS00016572,ACT00119231,A065,2025-01-27,2025-01-27 10:00:00,2025-01-27 10:24:00,Follow Up,Low,4.4,1
CS00016573,ACT00119232,A065,2025-01-27,2025-01-27 10:24:00,2025-01-27 10:36:00,Appeal,Medium,18.0,1
CS00016574,ACT00119234,A065,2025-01-27,2025-01-27 10:53:00,2025-01-27 11:38:00,Prior Authorization,Low,5.2,1
CS00016575,ACT00119236,A065,2025-01-27,2025-01-27 11:50:00,2025-01-27 12:22:00,Appeal,Low,9.3,1
CS00016576,ACT00119242,A065,2025-01-27,2025-01-27 13:45:00,2025-01-27 14:00:00,Appeal,Low,10.2,1
CS00016577,ACT00119267,A065,2025-01-28,2025-01-28 11:29:00,2025-01-28 11:56:00,Eligibility,Medium,30.4,1
CS00016578,ACT00119273,A065,2025-01-28,2025-01-28 13:42:00,2025-01-28 13:53:00,Prior Authorization,Low,8.5,0
CS00016579,ACT00119274,A065,2025-01-28,2025-01-28 13:53:00,2025-01-28 14:00:00,Prior Authorization,Low,1.0,0
CS00016580,ACT00119280,A065,2025-01-28,2025-01-28 15:37:00,2025-01-28 15:56:00,Prior Authorization,Low,12.2,1
CS00016581,ACT00119283,A065,2025-01-28,2025-01-28 16:26:00,2025-01-28 17:09:00,Eligibility,Medium,21.5,1
CS00016582,ACT00119286,A065,2025-01-28,2025-01-28 17:35:00,2025-01-28 17:55:00,Prior Authorization,Low,2.4,1
CS00016583,ACT00119301,A065,2025-01-29,2025-01-29 12:46:00,2025-01-29 13:25:00,Follow Up,Low,13.3,1
CS00016584,ACT00119303,A065,2025-01-29,2025-01-29 13:47:00,2025-01-29 14:00:00,Follow Up,Medium,29.2,1
CS00016585,ACT00119316,A065,2025-01-29,2025-01-29 17:17:00,2025-01-29 17:46:00,Prior Authorization,Medium,20.9,1
CS00016586,ACT00119319,A065,2025-01-29,2025-01-29 18:14:00,2025-01-29 18:39:00,Prior Authorization,Low,0.5,1
CS00016587,ACT00119320,A065,2025-01-29,2025-01-29 18:39:00,2025-01-29 19:00:00,Appeal,Medium,29.1,0
CS00016588,ACT00119324,A065,2025-01-30,2025-01-30 10:37:00,2025-01-30 11:07:00,Appeal,Medium,19.4,1
CS00016589,ACT00119338,A065,2025-01-30,2025-01-30 15:24:00,2025-01-30 15:48:00,Appeal,High,39.2,0
CS00016590,ACT00119340,A065,2025-01-30,2025-01-30 16:48:00,2025-01-30 17:05:00,Documentation,Low,10.9,1
CS00016591,ACT00119343,A065,2025-01-30,2025-01-30 17:26:00,2025-01-30 17:34:00,Appeal,Medium,17.6,1
CS00016592,ACT00119352,A065,2025-01-31,2025-01-31 11:16:00,2025-01-31 11:35:00,Prior Authorization,Medium,23.1,1
CS00016593,ACT00119353,A065,2025-01-31,2025-01-31 11:35:00,2025-01-31 12:15:00,Follow Up,Low,7.8,1
CS00016594,ACT00119359,A065,2025-01-31,2025-01-31 13:22:00,2025-01-31 14:00:00,Appeal,High,52.4,1
CS00016595,ACT00119371,A065,2025-01-31,2025-01-31 17:41:00,2025-01-31 18:04:00,Follow Up,Low,3.4,1
CS00016596,ACT00119378,A065,2025-02-03,2025-02-03 10:37:00,2025-02-03 10:49:00,Eligibility,Low,7.5,1
CS00016597,ACT00119397,A065,2025-02-03,2025-02-03 15:52:00,2025-02-03 16:36:00,Follow Up,Medium,17.3,1
CS00016598,ACT00119404,A065,2025-02-03,2025-02-03 17:36:00,2025-02-03 18:19:00,Appeal,Low,15.1,1
CS00016599,ACT00119411,A065,2025-02-04,2025-02-04 10:37:00,2025-02-04 10:47:00,Appeal,Medium,16.8,1
CS00016600,ACT00119415,A065,2025-02-04,2025-02-04 11:29:00,2025-02-04 11:40:00,Documentation,Low,8.7,0
CS00016601,ACT00119416,A065,2025-02-04,2025-02-04 11:40:00,2025-02-04 12:19:00,Follow Up,Medium,20.7,1
CS00016602,ACT00119418,A065,2025-02-04,2025-02-04 12:31:00,2025-02-04 13:08:00,Appeal,Medium,4.2,1
CS00016603,ACT00119419,A065,2025-02-04,2025-02-04 13:08:00,2025-02-04 13:42:00,Follow Up,Low,4.6,1
CS00016604,ACT00119427,A065,2025-02-04,2025-02-04 16:40:00,2025-02-04 17:04:00,Prior Authorization,Medium,21.2,1
CS00016605,ACT00119437,A065,2025-02-05,2025-02-05 11:14:00,2025-02-05 11:53:00,Eligibility,Medium,22.8,1
CS00016606,ACT00119439,A065,2025-02-05,2025-02-05 12:31:00,2025-02-05 12:56:00,Eligibility,Low,2.4,1
CS00016607,ACT00119442,A065,2025-02-05,2025-02-05 13:26:00,2025-02-05 13:50:00,Appeal,Low,3.5,1
CS00016608,ACT00119452,A065,2025-02-05,2025-02-05 17:17:00,2025-02-05 17:35:00,Follow Up,Low,5.4,1
CS00016609,ACT00119453,A065,2025-02-05,2025-02-05 17:35:00,2025-02-05 17:47:00,Documentation,Low,12.2,1
CS00016610,ACT00119483,A065,2025-02-06,2025-02-06 15:49:00,2025-02-06 16:32:00,Follow Up,Low,3.8,1
CS00016611,ACT00119492,A065,2025-02-07,2025-02-07 10:32:00,2025-02-07 10:54:00,Appeal,Low,8.0,1
CS00016612,ACT00119495,A065,2025-02-07,2025-02-07 11:21:00,2025-02-07 11:40:00,Eligibility,High,41.6,1
CS00016613,ACT00119497,A065,2025-02-07,2025-02-07 11:57:00,2025-02-07 12:11:00,Documentation,Low,13.8,1
CS00016614,ACT00119498,A065,2025-02-07,2025-02-07 12:11:00,2025-02-07 12:40:00,Documentation,Low,4.2,1
CS00016615,ACT00119501,A065,2025-02-07,2025-02-07 13:23:00,2025-02-07 13:43:00,Documentation,Low,2.9,0
CS00016616,ACT00119506,A065,2025-02-07,2025-02-07 14:41:00,2025-02-07 15:00:00,Prior Authorization,Medium,24.6,1
CS00016617,ACT00119508,A065,2025-02-07,2025-02-07 15:13:00,2025-02-07 15:44:00,Documentation,Medium,11.0,1
CS00016618,ACT00119524,A065,2025-02-10,2025-02-10 12:42:00,2025-02-10 12:50:00,Eligibility,Low,4.4,1
CS00016619,ACT00119531,A065,2025-02-10,2025-02-10 14:43:00,2025-02-10 15:07:00,Follow Up,High,31.5,0
CS00016620,ACT00119533,A065,2025-02-10,2025-02-10 15:22:00,2025-02-10 15:51:00,Follow Up,Medium,26.8,1
CS00016621,ACT00119539,A065,2025-02-10,2025-02-10 17:31:00,2025-02-10 17:46:00,Prior Authorization,Low,2.9,1
CS00016622,ACT00119540,A065,2025-02-10,2025-02-10 17:47:00,2025-02-10 18:10:00,Follow Up,Medium,18.5,1
CS00016623,ACT00119542,A065,2025-02-10,2025-02-10 18:21:00,2025-02-10 18:32:00,Follow Up,Low,12.8,1
CS00016624,ACT00119545,A065,2025-02-10,2025-02-10 18:50:00,2025-02-10 19:00:00,Eligibility,Medium,2.9,1
CS00016625,ACT00119548,A065,2025-02-11,2025-02-11 10:34:00,2025-02-11 10:45:00,Appeal,Low,5.0,0
CS00016626,ACT00119555,A065,2025-02-11,2025-02-11 12:15:00,2025-02-11 12:31:00,Eligibility,Low,10.8,1
CS00016627,ACT00119557,A065,2025-02-11,2025-02-11 12:42:00,2025-02-11 12:56:00,Follow Up,Low,3.3,1
CS00016628,ACT00119567,A065,2025-02-11,2025-02-11 16:12:00,2025-02-11 16:31:00,Eligibility,High,16.5,1
CS00016629,ACT00119569,A065,2025-02-11,2025-02-11 16:43:00,2025-02-11 17:08:00,Follow Up,High,21.1,1
CS00016630,ACT00119571,A065,2025-02-11,2025-02-11 17:28:00,2025-02-11 17:46:00,Appeal,Low,12.2,1
CS00016631,ACT00119575,A065,2025-02-11,2025-02-11 18:26:00,2025-02-11 19:00:00,Documentation,Low,8.9,1
CS00016632,ACT00119580,A065,2025-02-12,2025-02-12 11:03:00,2025-02-12 11:40:00,Eligibility,Low,5.7,0
CS00016633,ACT00119581,A065,2025-02-12,2025-02-12 11:40:00,2025-02-12 11:55:00,Prior Authorization,Medium,16.9,1
CS00016634,ACT00119590,A065,2025-02-12,2025-02-12 14:30:00,2025-02-12 15:03:00,Follow Up,Low,8.4,1
CS00016635,ACT00119594,A065,2025-02-12,2025-02-12 15:52:00,2025-02-12 16:03:00,Follow Up,Low,4.3,1
CS00016636,ACT00119600,A065,2025-02-12,2025-02-12 17:25:00,2025-02-12 17:46:00,Follow Up,Medium,22.9,1
CS00016637,ACT00119604,A065,2025-02-12,2025-02-12 18:25:00,2025-02-12 19:00:00,Prior Authorization,Medium,29.6,0
CS00016638,ACT00119609,A065,2025-02-13,2025-02-13 12:18:00,2025-02-13 12:51:00,Appeal,Low,9.1,1
CS00016639,ACT00119610,A065,2025-02-13,2025-02-13 12:51:00,2025-02-13 13:06:00,Prior Authorization,High,19.1,0
CS00016640,ACT00119612,A065,2025-02-13,2025-02-13 13:19:00,2025-02-13 13:44:00,Prior Authorization,Medium,15.9,1
CS00016641,ACT00119614,A065,2025-02-13,2025-02-13 13:53:00,2025-02-13 14:00:00,Prior Authorization,Medium,4.2,1
CS00016642,ACT00119617,A065,2025-02-13,2025-02-13 14:42:00,2025-02-13 15:05:00,Eligibility,Low,7.9,1
CS00016643,ACT00119627,A065,2025-02-13,2025-02-13 17:31:00,2025-02-13 18:10:00,Prior Authorization,High,47.3,1
CS00016644,ACT00119629,A065,2025-02-13,2025-02-13 18:16:00,2025-02-13 18:28:00,Follow Up,Medium,20.0,1
CS00016645,ACT00119637,A065,2025-02-14,2025-02-14 11:55:00,2025-02-14 12:06:00,Follow Up,High,35.9,1
CS00016646,ACT00119640,A065,2025-02-14,2025-02-14 12:32:00,2025-02-14 13:01:00,Follow Up,Medium,20.7,1
CS00016647,ACT00119642,A065,2025-02-14,2025-02-14 13:10:00,2025-02-14 13:49:00,Eligibility,Low,8.8,1
CS00016648,ACT00119651,A065,2025-02-14,2025-02-14 17:01:00,2025-02-14 17:28:00,Eligibility,Low,3.9,1
CS00016649,ACT00119653,A065,2025-02-14,2025-02-14 17:59:00,2025-02-14 18:25:00,Documentation,Medium,7.0,1
CS00016650,ACT00119657,A065,2025-02-18,2025-02-18 10:32:00,2025-02-18 11:02:00,Follow Up,Low,3.8,1
CS00016651,ACT00119659,A065,2025-02-18,2025-02-18 11:07:00,2025-02-18 11:16:00,Appeal,Low,3.6,1
CS00016652,ACT00119660,A065,2025-02-18,2025-02-18 11:17:00,2025-02-18 11:52:00,Prior Authorization,Low,12.0,1
CS00016653,ACT00119673,A065,2025-02-18,2025-02-18 16:05:00,2025-02-18 16:38:00,Documentation,Low,8.3,1
CS00016654,ACT00119674,A065,2025-02-18,2025-02-18 16:39:00,2025-02-18 16:55:00,Eligibility,Medium,17.1,1
CS00016655,ACT00119680,A065,2025-02-18,2025-02-18 18:14:00,2025-02-18 18:33:00,Prior Authorization,Low,5.6,1
CS00016656,ACT00119684,A065,2025-02-19,2025-02-19 10:54:00,2025-02-19 11:15:00,Prior Authorization,Medium,17.4,1
CS00016657,ACT00119689,A065,2025-02-19,2025-02-19 12:34:00,2025-02-19 13:00:00,Follow Up,Low,10.4,1
CS00016658,ACT00119692,A065,2025-02-19,2025-02-19 13:23:00,2025-02-19 13:32:00,Prior Authorization,Low,17.7,1
CS00016659,ACT00119698,A065,2025-02-19,2025-02-19 14:52:00,2025-02-19 15:36:00,Prior Authorization,Medium,18.4,1
CS00016660,ACT00119700,A065,2025-02-19,2025-02-19 15:55:00,2025-02-19 16:13:00,Prior Authorization,Medium,23.3,1
CS00016661,ACT00119703,A065,2025-02-19,2025-02-19 17:02:00,2025-02-19 17:42:00,Documentation,Medium,27.6,1
CS00016662,ACT00119707,A065,2025-02-19,2025-02-19 18:28:00,2025-02-19 18:52:00,Documentation,Low,2.8,1
CS00016663,ACT00119711,A065,2025-02-20,2025-02-20 10:56:00,2025-02-20 11:33:00,Eligibility,Medium,25.0,1
CS00016664,ACT00119713,A065,2025-02-20,2025-02-20 12:08:00,2025-02-20 12:36:00,Prior Authorization,Medium,26.4,1
CS00016665,ACT00119723,A065,2025-02-20,2025-02-20 15:51:00,2025-02-20 16:33:00,Prior Authorization,Medium,29.4,1
CS00016666,ACT00119735,A065,2025-02-21,2025-02-21 12:05:00,2025-02-21 12:21:00,Appeal,Medium,23.2,0
CS00016667,ACT00119739,A065,2025-02-21,2025-02-21 13:14:00,2025-02-21 13:27:00,Eligibility,Medium,21.0,1
CS00016668,ACT00119745,A065,2025-02-21,2025-02-21 14:52:00,2025-02-21 15:34:00,Follow Up,Low,5.3,1
CS00016669,ACT00119747,A065,2025-02-21,2025-02-21 15:49:00,2025-02-21 16:13:00,Follow Up,Low,7.0,1
CS00016670,ACT00119765,A065,2025-02-24,2025-02-24 11:45:00,2025-02-24 12:21:00,Prior Authorization,Low,9.2,1
CS00016671,ACT00119770,A065,2025-02-24,2025-02-24 13:43:00,2025-02-24 13:55:00,Appeal,Medium,18.9,1
CS00016672,ACT00119777,A065,2025-02-24,2025-02-24 15:24:00,2025-02-24 15:41:00,Appeal,Medium,19.5,1
CS00016673,ACT00119778,A065,2025-02-24,2025-02-24 15:41:00,2025-02-24 15:49:00,Documentation,Medium,28.4,1
CS00016674,ACT00119791,A065,2025-02-26,2025-02-26 10:55:00,2025-02-26 11:40:00,Prior Authorization,Low,3.7,1
CS00016675,ACT00119797,A065,2025-02-26,2025-02-26 13:12:00,2025-02-26 13:25:00,Follow Up,Medium,15.3,1
CS00016676,ACT00119803,A065,2025-02-26,2025-02-26 15:15:00,2025-02-26 15:28:00,Prior Authorization,Low,4.4,1
CS00016677,ACT00119806,A065,2025-02-26,2025-02-26 16:39:00,2025-02-26 17:13:00,Appeal,Low,11.8,1
CS00016678,ACT00119811,A065,2025-02-26,2025-02-26 18:11:00,2025-02-26 18:26:00,Documentation,Medium,22.9,1
CS00016679,ACT00119816,A065,2025-02-27,2025-02-27 10:13:00,2025-02-27 10:24:00,Follow Up,Medium,12.4,1
CS00016680,ACT00119828,A065,2025-02-27,2025-02-27 12:21:00,2025-02-27 13:02:00,Appeal,Medium,18.9,1
CS00016681,ACT00119830,A065,2025-02-27,2025-02-27 13:12:00,2025-02-27 13:54:00,Prior Authorization,Medium,22.1,1
CS00016682,ACT00119831,A065,2025-02-27,2025-02-27 13:54:00,2025-02-27 14:00:00,Prior Authorization,Low,7.2,1
CS00016683,ACT00119836,A065,2025-02-27,2025-02-27 15:15:00,2025-02-27 15:35:00,Eligibility,Low,9.5,1
CS00016684,ACT00119848,A065,2025-02-28,2025-02-28 10:14:00,2025-02-28 10:29:00,Documentation,Medium,8.8,0
CS00016685,ACT00119850,A065,2025-02-28,2025-02-28 10:39:00,2025-02-28 10:57:00,Eligibility,Low,10.9,1
CS00016686,ACT00119856,A065,2025-02-28,2025-02-28 12:15:00,2025-02-28 12:38:00,Appeal,Medium,15.6,1
CS00016687,ACT00119857,A065,2025-02-28,2025-02-28 12:38:00,2025-02-28 13:01:00,Eligibility,High,20.5,1
CS00016688,ACT00119859,A065,2025-02-28,2025-02-28 13:04:00,2025-02-28 13:17:00,Prior Authorization,Low,8.8,1
CS00016689,ACT00119862,A065,2025-02-28,2025-02-28 14:30:00,2025-02-28 14:57:00,Prior Authorization,Low,7.7,1
CS00016690,ACT00119865,A065,2025-02-28,2025-02-28 15:25:00,2025-02-28 15:59:00,Eligibility,Medium,23.2,1
CS00016691,ACT00119887,A065,2025-03-02,2025-03-02 12:57:00,2025-03-02 13:32:00,Eligibility,Medium,36.6,1
CS00016692,ACT00119892,A065,2025-03-02,2025-03-02 14:36:00,2025-03-02 15:11:00,Appeal,Low,1.1,1
CS00016693,ACT00119898,A065,2025-03-02,2025-03-02 17:16:00,2025-03-02 17:54:00,Prior Authorization,Low,8.1,1
CS00016694,ACT00119899,A065,2025-03-02,2025-03-02 17:54:00,2025-03-02 18:02:00,Prior Authorization,Medium,37.1,1
CS00016695,ACT00119900,A065,2025-03-02,2025-03-02 18:04:00,2025-03-02 18:33:00,Documentation,Medium,30.6,1
CS00016696,ACT00119902,A065,2025-03-02,2025-03-02 18:44:00,2025-03-02 19:00:00,Appeal,Low,3.3,1
CS00016697,ACT00119909,A065,2025-03-03,2025-03-03 13:05:00,2025-03-03 13:41:00,Appeal,High,40.7,1
CS00016698,ACT00119913,A065,2025-03-03,2025-03-03 14:30:00,2025-03-03 14:52:00,Documentation,Low,4.1,1
CS00016699,ACT00119924,A065,2025-03-04,2025-03-04 10:00:00,2025-03-04 10:11:00,Eligibility,Low,5.6,1
CS00016700,ACT00119926,A065,2025-03-04,2025-03-04 10:56:00,2025-03-04 11:20:00,Documentation,Low,5.2,1
CS00016701,ACT00119930,A065,2025-03-04,2025-03-04 11:57:00,2025-03-04 12:41:00,Eligibility,Low,4.6,1
CS00016702,ACT00119941,A065,2025-03-04,2025-03-04 15:18:00,2025-03-04 15:47:00,Follow Up,Medium,32.1,1
CS00016703,ACT00119947,A065,2025-03-05,2025-03-05 10:05:00,2025-03-05 10:30:00,Eligibility,Low,0.6,1
