call_id,activity_id,master_agent_id,call_date,call_start,call_end,queue,talk_seconds,hold_seconds,after_call_work_seconds,answer_speed_seconds,sla_seconds,sla_met_flag,abandoned_flag,customer_id,aht_seconds
C00079253,ACT00134745,A073,2025-02-27,2025-02-27 13:40:00,2025-02-27 13:49:00,Member Services,320,6,214,89,60,0,0,CU0005357,540
C00079254,ACT00134746,A073,2025-02-27,2025-02-27 13:52:00,2025-02-27 14:00:00,Member Services,145,158,177,182,60,0,0,CU0000318,480
C00079255,ACT00134748,A073,2025-02-27,2025-02-27 14:30:00,2025-02-27 14:44:00,Technical Support,760,14,66,183,180,0,0,CU0002924,840
C00079256,ACT00134750,A073,2025-02-27,2025-02-27 15:32:00,2025-02-27 15:42:00,Member Services,356,113,131,33,60,1,0,CU0004420,600
C00079257,ACT00134751,A073,2025-02-27,2025-02-27 15:44:00,2025-02-27 15:56:00,Billing Support,568,46,106,53,90,1,0,CU0003884,720
C00079258,ACT00134752,A073,2025-02-27,2025-02-27 15:56:00,2025-02-27 16:11:00,Billing Support,648,67,185,34,90,1,0,CU0008227,900
C00079259,ACT00134754,A073,2025-02-27,2025-02-27 16:26:00,2025-02-27 16:40:00,Claims Support,585,1,254,52,120,1,0,CU0012321,840
C00079260,ACT00134756,A073,2025-02-27,2025-02-27 17:00:00,2025-02-27 17:18:00,Claims Support,1003,6,71,59,120,1,0,CU0000977,1080
C00079261,ACT00134757,A073,2025-02-27,2025-02-27 17:19:00,2025-02-27 17:38:00,Claims Support,916,2,222,32,120,1,0,CU0004619,1140
C00079262,ACT00134758,A073,2025-02-27,2025-02-27 17:40:00,2025-02-27 17:53:00,Billing Support,596,29,155,7,90,1,0,CU0000050,780
C00079263,ACT00134759,A073,2025-02-27,2025-02-27 17:53:00,2025-02-27 18:06:00,Member Services,576,12,192,13,60,1,0,CU0011218,780
C00079264,ACT00134760,A073,2025-02-27,2025-02-27 18:06:00,2025-02-27 18:15:00,Member Services,130,172,238,20,60,1,0,CU0010156,540
C00079265,ACT00134761,A073,2025-02-27,2025-02-27 18:15:00,2025-02-27 18:25:00,Member Services,317,59,224,145,60,0,0,CU0001052,600
C00079266,ACT00134762,A073,2025-02-27,2025-02-27 18:25:00,2025-02-27 18:47:00,Member Services,1178,19,123,5,60,1,0,CU0018957,1320
C00079267,ACT00134763,A073,2025-02-27,2025-02-27 18:48:00,2025-02-27 19:00:00,Member Services,525,32,163,36,60,1,0,CU0013833,720
C00079268,ACT00134764,A073,2025-03-03,2025-03-03 10:10:00,2025-03-03 10:28:00,Technical Support,884,66,130,2,180,1,0,CU0001658,1080
C00079269,ACT00134765,A073,2025-03-03,2025-03-03 10:28:00,2025-03-03 10:44:00,Claims Support,632,102,226,68,120,1,0,CU0014404,960
C00079270,ACT00134766,A073,2025-03-03,2025-03-03 10:44:00,2025-03-03 11:04:00,Claims Support,1088,31,81,25,120,1,0,CU0018782,1200
C00079271,ACT00134769,A073,2025-03-03,2025-03-03 11:36:00,2025-03-03 11:54:00,Member Services,797,37,246,4,60,1,0,CU0000282,1080
C00079272,ACT00134770,A073,2025-03-03,2025-03-03 11:54:00,2025-03-03 12:09:00,Billing Support,625,12,263,62,90,1,0,CU0008101,900
C00079273,ACT00134771,A073,2025-03-03,2025-03-03 12:09:00,2025-03-03 12:18:00,Member Services,373,9,158,82,60,0,0,CU0004499,540
C00079274,ACT00134773,A073,2025-03-03,2025-03-03 13:00:00,2025-03-03 13:23:00,Claims Support,1222,51,107,18,120,1,0,CU0014922,1380
C00079275,ACT00134775,A073,2025-03-03,2025-03-03 13:33:00,2025-03-03 13:53:00,Claims Support,948,43,209,28,120,1,0,CU0019884,1200
C00079276,ACT00134776,A073,2025-03-03,2025-03-03 13:53:00,2025-03-03 14:00:00,Billing Support,179,137,104,81,90,1,0,CU0006086,420
C00079277,ACT00134778,A073,2025-03-03,2025-03-03 14:30:00,2025-03-03 14:39:00,Technical Support,324,20,196,32,180,1,0,CU0007621,540
C00079278,ACT00134779,A073,2025-03-03,2025-03-03 14:39:00,2025-03-03 14:57:00,Billing Support,873,1,206,78,90,1,0,CU0002045,1080
C00079279,ACT00134780,A073,2025-03-03,2025-03-03 14:57:00,2025-03-03 15:12:00,Member Services,704,33,163,10,60,1,0,CU0002157,900
C00079280,ACT00134783,A073,2025-03-03,2025-03-03 16:24:00,2025-03-03 16:39:00,Claims Support,669,4,227,23,120,1,0,CU0003336,900
C00079281,ACT00134784,A073,2025-03-03,2025-03-03 16:39:00,2025-03-03 16:55:00,Claims Support,842,3,115,106,120,1,0,CU0010241,960
C00079282,ACT00134785,A073,2025-03-03,2025-03-03 16:55:00,2025-03-03 17:11:00,Claims Support,748,7,205,58,120,1,0,CU0015313,960
C00079283,ACT00134786,A073,2025-03-03,2025-03-03 17:11:00,2025-03-03 17:30:00,Technical Support,838,39,263,88,180,1,0,CU0006669,1140
C00079284,ACT00134787,A073,2025-03-03,2025-03-03 17:30:00,2025-03-03 17:42:00,Billing Support,453,5,262,95,90,0,0,CU0016542,720
C00079285,ACT00134788,A073,2025-03-03,2025-03-03 17:42:00,2025-03-03 17:56:00,Member Services,682,24,134,1,60,1,0,CU0006645,840
C00079286,ACT00134789,A073,2025-03-03,2025-03-03 17:59:00,2025-03-03 18:20:00,Technical Support,1044,12,204,88,180,1,0,CU0004878,1260
C00079287,ACT00134790,A073,2025-03-03,2025-03-03 18:20:00,2025-03-03 18:33:00,Billing Support,453,82,245,47,90,1,0,CU0013448,780
C00079288,ACT00134791,A073,2025-03-03,2025-03-03 18:35:00,2025-03-03 18:55:00,Technical Support,919,68,213,49,180,1,0,CU0012237,1200
C00079289,ACT00134792,A073,2025-03-03,2025-03-03 18:57:00,2025-03-03 19:00:00,Billing Support,61,26,93,9,90,1,0,CU0015207,180
C00079290,ACT00134794,A073,2025-03-04,2025-03-04 10:12:00,2025-03-04 10:25:00,Billing Support,602,47,131,41,90,1,0,CU0006949,780
C00079291,ACT00134795,A073,2025-03-04,2025-03-04 10:25:00,2025-03-04 10:39:00,Member Services,502,130,208,68,60,0,0,CU0012118,840
C00079292,ACT00134796,A073,2025-03-04,2025-03-04 10:39:00,2025-03-04 10:48:00,Claims Support,329,45,166,117,120,1,0,CU0018290,540
C00079293,ACT00134797,A073,2025-03-04,2025-03-04 10:48:00,2025-03-04 11:12:00,Claims Support,1151,115,174,54,120,1,0,CU0019534,1440
C00079294,ACT00134798,A073,2025-03-04,2025-03-04 11:12:00,2025-03-04 11:32:00,Claims Support,978,19,203,4,120,1,0,CU0008570,1200
C00079295,ACT00134799,A073,2025-03-04,2025-03-04 11:32:00,2025-03-04 11:41:00,Member Services,69,202,269,42,60,1,0,CU0000420,540
C00079296,ACT00134801,A073,2025-03-04,2025-03-04 12:13:00,2025-03-04 12:24:00,Billing Support,494,1,165,13,90,1,0,CU0012061,660
C00079297,ACT00134803,A073,2025-03-04,2025-03-04 12:32:00,2025-03-04 12:44:00,Billing Support,601,2,117,4,90,1,0,CU0004054,720
C00079298,ACT00134804,A073,2025-03-04,2025-03-04 12:44:00,2025-03-04 12:57:00,Technical Support,661,36,83,1,180,1,0,CU0010348,780
C00079299,ACT00134805,A073,2025-03-04,2025-03-04 12:57:00,2025-03-04 13:11:00,Member Services,608,23,209,68,60,0,0,CU0002387,840
C00079300,ACT00134806,A073,2025-03-04,2025-03-04 13:11:00,2025-03-04 13:24:00,Claims Support,490,13,277,23,120,1,0,CU0010429,780
C00079301,ACT00134807,A073,2025-03-04,2025-03-04 13:24:00,2025-03-04 13:36:00,Claims Support,545,13,162,10,120,1,0,CU0011776,720
C00079302,ACT00134808,A073,2025-03-04,2025-03-04 13:36:00,2025-03-04 13:55:00,Technical Support,845,39,256,60,180,1,0,CU0011125,1140
C00079303,ACT00134809,A073,2025-03-04,2025-03-04 13:56:00,2025-03-04 14:00:00,Technical Support,60,38,223,180,180,1,0,CU0001015,321
C00079304,ACT00134811,A073,2025-03-04,2025-03-04 14:30:00,2025-03-04 14:48:00,Claims Support,839,4,237,84,120,1,0,CU0015205,1080
C00079305,ACT00134812,A073,2025-03-04,2025-03-04 14:48:00,2025-03-04 15:04:00,Claims Support,717,55,188,85,120,1,0,CU0000262,960
C00079306,ACT00134813,A073,2025-03-04,2025-03-04 15:04:00,2025-03-04 15:20:00,Member Services,714,41,205,105,60,0,0,CU0016191,960
C00079307,ACT00134815,A073,2025-03-04,2025-03-04 15:40:00,2025-03-04 15:56:00,Billing Support,761,35,164,122,90,0,0,CU0003903,960
C00079308,ACT00134817,A073,2025-03-04,2025-03-04 16:09:00,2025-03-04 16:18:00,Billing Support,300,41,199,48,90,1,0,CU0007744,540
C00079309,ACT00134818,A073,2025-03-04,2025-03-04 16:21:00,2025-03-04 16:45:00,Technical Support,1238,17,185,25,180,1,0,CU0002390,1440
C00079310,ACT00134819,A073,2025-03-04,2025-03-04 16:45:00,2025-03-04 16:54:00,Claims Support,365,6,169,66,120,1,0,CU0002744,540
C00079311,ACT00134820,A073,2025-03-04,2025-03-04 16:57:00,2025-03-04 17:12:00,Billing Support,595,145,160,3,90,1,0,CU0004892,900
C00079312,ACT00134822,A073,2025-03-04,2025-03-04 17:42:00,2025-03-04 18:01:00,Technical Support,953,27,160,9,180,1,0,CU0005875,1140
C00079313,ACT00134823,A073,2025-03-04,2025-03-04 18:01:00,2025-03-04 18:19:00,Billing Support,827,26,227,48,90,1,0,CU0001278,1080
C00079314,ACT00134825,A073,2025-03-04,2025-03-04 18:30:00,2025-03-04 18:47:00,Member Services,725,26,269,12,60,1,0,CU0010495,1020
C00079315,ACT00134826,A073,2025-03-04,2025-03-04 18:47:00,2025-03-04 19:00:00,Billing Support,420,71,289,0,90,1,0,CU0013411,780
C00079316,ACT00134828,A073,2025-03-05,2025-03-05 10:15:00,2025-03-05 10:24:00,Billing Support,436,12,92,14,90,1,0,CU0003914,540
C00079317,ACT00134829,A073,2025-03-05,2025-03-05 10:24:00,2025-03-05 10:42:00,Technical Support,683,90,307,44,180,1,0,CU0003463,1080
C00079318,ACT00134830,A073,2025-03-05,2025-03-05 10:43:00,2025-03-05 11:01:00,Billing Support,792,139,149,36,90,1,0,CU0018155,1080
C00079319,ACT00134833,A073,2025-03-05,2025-03-05 12:09:00,2025-03-05 12:31:00,Technical Support,1199,0,121,3,180,1,0,CU0000842,1320
C00079320,ACT00134834,A073,2025-03-05,2025-03-05 12:31:00,2025-03-05 12:53:00,Claims Support,1032,26,262,16,120,1,0,CU0015453,1320
C00079321,ACT00134835,A073,2025-03-05,2025-03-05 12:53:00,2025-03-05 13:14:00,Claims Support,962,69,229,145,120,0,0,CU0006930,1260
C00079322,ACT00134836,A073,2025-03-05,2025-03-05 13:14:00,2025-03-05 13:24:00,Billing Support,373,9,218,146,90,0,0,CU0016477,600
C00079323,ACT00134837,A073,2025-03-05,2025-03-05 13:24:00,2025-03-05 13:34:00,Member Services,255,156,189,132,60,0,0,CU0000658,600
C00079324,ACT00134838,A073,2025-03-05,2025-03-05 13:34:00,2025-03-05 13:44:00,Member Services,334,89,177,16,60,1,0,CU0007326,600
C00079325,ACT00134841,A073,2025-03-05,2025-03-05 14:30:00,2025-03-05 14:43:00,Technical Support,488,79,213,44,180,1,0,CU0004394,780
C00079326,ACT00134843,A073,2025-03-05,2025-03-05 14:49:00,2025-03-05 14:58:00,Billing Support,289,119,132,34,90,1,0,CU0017534,540
C00079327,ACT00134844,A073,2025-03-05,2025-03-05 14:58:00,2025-03-05 15:14:00,Claims Support,676,104,180,50,120,1,0,CU0006449,960
C00079328,ACT00134847,A073,2025-03-05,2025-03-05 15:50:00,2025-03-05 16:07:00,Billing Support,849,11,160,55,90,1,0,CU0008989,1020
C00079329,ACT00134849,A073,2025-03-05,2025-03-05 16:23:00,2025-03-05 16:39:00,Claims Support,696,49,215,21,120,1,0,CU0011155,960
C00079330,ACT00134850,A073,2025-03-05,2025-03-05 16:39:00,2025-03-05 16:56:00,Billing Support,832,112,76,109,90,0,0,CU0011986,1020
C00079331,ACT00134851,A073,2025-03-05,2025-03-05 16:56:00,2025-03-05 17:07:00,Billing Support,484,6,170,29,90,1,0,CU0011504,660
C00079332,ACT00134852,A073,2025-03-05,2025-03-05 17:07:00,2025-03-05 17:17:00,Member Services,220,83,297,32,60,1,0,CU0018518,600
C00079333,ACT00134853,A073,2025-03-05,2025-03-05 17:17:00,2025-03-05 17:33:00,Billing Support,738,16,206,54,90,1,0,CU0006743,960
C00079334,ACT00134854,A073,2025-03-05,2025-03-05 17:33:00,2025-03-05 17:50:00,Claims Support,874,12,134,43,120,1,0,CU0011798,1020
C00079335,ACT00134855,A073,2025-03-05,2025-03-05 17:53:00,2025-03-05 18:03:00,Member Services,340,126,134,73,60,0,0,CU0010269,600
C00079336,ACT00134859,A073,2025-03-05,2025-03-05 18:53:00,2025-03-05 19:00:00,Claims Support,253,71,96,19,120,1,0,CU0013466,420
C00079337,ACT00134861,A073,2025-03-06,2025-03-06 10:16:00,2025-03-06 10:28:00,Billing Support,557,37,126,7,90,1,0,CU0013193,720
C00079338,ACT00134862,A073,2025-03-06,2025-03-06 10:28:00,2025-03-06 10:43:00,Member Services,721,23,156,4,60,1,0,CU0011154,900
C00079339,ACT00134864,A073,2025-03-06,2025-03-06 10:56:00,2025-03-06 11:03:00,Member Services,146,75,199,170,60,0,0,CU0011406,420
C00079340,ACT00134867,A073,2025-03-06,2025-03-06 12:29:00,2025-03-06 12:39:00,Member Services,335,58,207,77,60,0,0,CU0011239,600
C00079341,ACT00134868,A073,2025-03-06,2025-03-06 12:39:00,2025-03-06 12:53:00,Claims Support,741,45,54,2,120,1,0,CU0001028,840
C00079342,ACT00134869,A073,2025-03-06,2025-03-06 12:53:00,2025-03-06 13:14:00,Technical Support,964,129,167,217,180,0,0,CU0006653,1260
C00079343,ACT00134870,A073,2025-03-06,2025-03-06 13:14:00,2025-03-06 13:26:00,Technical Support,500,7,213,54,180,1,0,CU0006587,720
C00079344,ACT00134875,A073,2025-03-06,2025-03-06 15:16:00,2025-03-06 15:33:00,Technical Support,917,26,77,158,180,1,0,CU0007096,1020
C00079345,ACT00134876,A073,2025-03-06,2025-03-06 15:33:00,2025-03-06 15:44:00,Billing Support,554,1,105,7,90,1,0,CU0019300,660
C00079346,ACT00134877,A073,2025-03-06,2025-03-06 15:44:00,2025-03-06 15:53:00,Member Services,303,83,154,77,60,0,0,CU0010376,540
C00079347,ACT00134879,A073,2025-03-06,2025-03-06 16:30:00,2025-03-06 16:39:00,Billing Support,299,10,231,21,90,1,0,CU0002895,540
C00079348,ACT00134880,A073,2025-03-06,2025-03-06 16:39:00,2025-03-06 16:53:00,Claims Support,573,43,224,4,120,1,0,CU0017067,840
C00079349,ACT00134881,A073,2025-03-06,2025-03-06 16:53:00,2025-03-06 17:06:00,Member Services,570,19,191,12,60,1,0,CU0006318,780
C00079350,ACT00134882,A073,2025-03-06,2025-03-06 17:06:00,2025-03-06 17:19:00,Member Services,530,30,220,185,60,0,0,CU0007565,780
C00079351,ACT00134883,A073,2025-03-06,2025-03-06 17:19:00,2025-03-06 17:29:00,Billing Support,344,17,239,25,90,1,0,CU0019661,600
C00079352,ACT00134884,A073,2025-03-06,2025-03-06 17:29:00,2025-03-06 17:39:00,Member Services,358,88,154,10,60,1,0,CU0017382,600
C00079353,ACT00134885,A073,2025-03-06,2025-03-06 17:39:00,2025-03-06 17:56:00,Billing Support,718,52,250,239,90,0,0,CU0016990,1020
C00079354,ACT00134886,A073,2025-03-06,2025-03-06 17:56:00,2025-03-06 18:15:00,Technical Support,1027,13,100,73,180,1,0,CU0017303,1140
C00079355,ACT00134887,A073,2025-03-06,2025-03-06 18:15:00,2025-03-06 18:31:00,Billing Support,712,9,239,56,90,1,0,CU0012902,960
C00079356,ACT00134888,A073,2025-03-06,2025-03-06 18:31:00,2025-03-06 18:46:00,Technical Support,733,46,121,38,180,1,0,CU0014446,900
C00079357,ACT00134891,A073,2025-03-07,2025-03-07 10:08:00,2025-03-07 10:21:00,Billing Support,568,31,181,9,90,1,0,CU0005640,780
C00079358,ACT00134893,A073,2025-03-07,2025-03-07 10:31:00,2025-03-07 10:45:00,Member Services,547,51,242,6,60,1,0,CU0007825,840
C00079359,ACT00134894,A073,2025-03-07,2025-03-07 10:45:00,2025-03-07 11:07:00,Claims Support,937,125,258,117,120,1,0,CU0002991,1320
C00079360,ACT00134895,A073,2025-03-07,2025-03-07 11:07:00,2025-03-07 11:21:00,Technical Support,630,35,175,208,180,0,0,CU0012294,840
C00079361,ACT00134896,A073,2025-03-07,2025-03-07 11:23:00,2025-03-07 11:35:00,Billing Support,508,13,199,111,90,0,0,CU0010155,720
C00079362,ACT00134897,A073,2025-03-07,2025-03-07 11:35:00,2025-03-07 11:47:00,Billing Support,443,57,220,136,90,0,0,CU0016085,720
C00079363,ACT00134898,A073,2025-03-07,2025-03-07 11:47:00,2025-03-07 11:59:00,Billing Support,607,9,104,189,90,0,0,CU0015594,720
C00079364,ACT00134900,A073,2025-03-07,2025-03-07 12:05:00,2025-03-07 12:29:00,Technical Support,1390,5,45,38,180,1,0,CU0003799,1440
C00079365,ACT00134902,A073,2025-03-07,2025-03-07 12:57:00,2025-03-07 13:13:00,Technical Support,749,34,177,1,180,1,0,CU0012241,960
C00079366,ACT00134905,A073,2025-03-07,2025-03-07 13:42:00,2025-03-07 13:56:00,Technical Support,717,93,30,30,180,1,0,CU0002279,840
C00079367,ACT00134906,A073,2025-03-07,2025-03-07 13:56:00,2025-03-07 14:00:00,Billing Support,60,63,140,12,90,1,0,CU0018868,263
C00079368,ACT00134908,A073,2025-03-07,2025-03-07 14:30:00,2025-03-07 14:44:00,Technical Support,513,108,219,154,180,1,0,CU0019806,840
C00079369,ACT00134909,A073,2025-03-07,2025-03-07 14:44:00,2025-03-07 15:00:00,Claims Support,666,193,101,108,120,1,0,CU0001987,960
C00079370,ACT00134913,A073,2025-03-07,2025-03-07 16:21:00,2025-03-07 16:34:00,Technical Support,510,2,268,19,180,1,0,CU0003840,780
C00079371,ACT00134914,A073,2025-03-07,2025-03-07 16:34:00,2025-03-07 16:47:00,Billing Support,614,3,163,63,90,1,0,CU0011664,780
C00079372,ACT00134915,A073,2025-03-07,2025-03-07 16:47:00,2025-03-07 16:54:00,Member Services,241,8,171,10,60,1,0,CU0008208,420
C00079373,ACT00134916,A073,2025-03-07,2025-03-07 16:54:00,2025-03-07 17:01:00,Member Services,152,10,258,67,60,0,0,CU0017361,420
C00079374,ACT00134918,A073,2025-03-07,2025-03-07 17:16:00,2025-03-07 17:32:00,Billing Support,871,36,53,35,90,1,0,CU0017402,960
C00079375,ACT00134919,A073,2025-03-07,2025-03-07 17:32:00,2025-03-07 17:45:00,Claims Support,559,26,195,26,120,1,0,CU0005608,780
C00079376,ACT00134924,A073,2025-03-07,2025-03-07 18:52:00,2025-03-07 18:58:00,Billing Support,228,2,130,44,90,1,0,CU0006038,360
C00079377,ACT00134925,A073,2025-03-07,2025-03-07 18:58:00,2025-03-07 19:00:00,Technical Support,60,26,183,3,180,1,0,CU0007064,269
C00079378,ACT00134927,A073,2025-03-10,2025-03-10 10:20:00,2025-03-10 10:39:00,Technical Support,1058,10,72,15,180,1,0,CU0015049,1140
C00079379,ACT00134928,A073,2025-03-10,2025-03-10 10:39:00,2025-03-10 10:53:00,Billing Support,676,3,161,57,90,1,0,CU0014348,840
C00079380,ACT00134929,A073,2025-03-10,2025-03-10 10:53:00,2025-03-10 11:11:00,Claims Support,907,62,111,140,120,0,0,CU0017894,1080
C00079381,ACT00134931,A073,2025-03-10,2025-03-10 11:38:00,2025-03-10 11:56:00,Claims Support,632,216,232,3,120,1,0,CU0005054,1080
C00079382,ACT00134932,A073,2025-03-10,2025-03-10 11:56:00,2025-03-10 12:13:00,Technical Support,686,3,331,51,180,1,0,CU0015786,1020
C00079383,ACT00134933,A073,2025-03-10,2025-03-10 12:14:00,2025-03-10 12:31:00,Member Services,744,18,258,64,60,0,0,CU0011052,1020
C00079384,ACT00134934,A073,2025-03-10,2025-03-10 12:31:00,2025-03-10 12:47:00,Billing Support,578,130,252,25,90,1,0,CU0018190,960
C00079385,ACT00134935,A073,2025-03-10,2025-03-10 12:47:00,2025-03-10 13:00:00,Technical Support,504,55,221,36,180,1,0,CU0000921,780
C00079386,ACT00134936,A073,2025-03-10,2025-03-10 13:00:00,2025-03-10 13:12:00,Claims Support,531,31,158,42,120,1,0,CU0013623,720
C00079387,ACT00134937,A073,2025-03-10,2025-03-10 13:12:00,2025-03-10 13:24:00,Billing Support,386,170,164,62,90,1,0,CU0010962,720
C00079388,ACT00134938,A073,2025-03-10,2025-03-10 13:26:00,2025-03-10 13:43:00,Technical Support,784,0,236,10,180,1,0,CU0003654,1020
C00079389,ACT00134943,A073,2025-03-10,2025-03-10 15:28:00,2025-03-10 15:40:00,Claims Support,491,24,205,4,120,1,0,CU0018123,720
C00079390,ACT00134945,A073,2025-03-10,2025-03-10 15:58:00,2025-03-10 16:17:00,Technical Support,961,18,161,88,180,1,0,CU0004272,1140
C00079391,ACT00134946,A073,2025-03-10,2025-03-10 16:17:00,2025-03-10 16:43:00,Technical Support,1287,5,268,27,180,1,0,CU0004103,1560
C00079392,ACT00134947,A073,2025-03-10,2025-03-10 16:43:00,2025-03-10 17:00:00,Billing Support,721,45,254,2,90,1,0,CU0017381,1020
C00079393,ACT00134949,A073,2025-03-10,2025-03-10 17:30:00,2025-03-10 17:44:00,Member Services,621,3,216,74,60,0,0,CU0010696,840
C00079394,ACT00134951,A073,2025-03-10,2025-03-10 17:52:00,2025-03-10 18:04:00,Member Services,469,12,239,29,60,1,0,CU0005125,720
C00079395,ACT00134952,A073,2025-03-10,2025-03-10 18:04:00,2025-03-10 18:17:00,Member Services,596,54,130,5,60,1,0,CU0002548,780
C00079396,ACT00134954,A073,2025-03-10,2025-03-10 18:53:00,2025-03-10 19:00:00,Member Services,141,67,212,81,60,0,0,CU0005533,420
C00079397,ACT00134956,A073,2025-03-11,2025-03-11 10:15:00,2025-03-11 10:30:00,Technical Support,570,70,260,19,180,1,0,CU0011890,900
C00079398,ACT00134958,A073,2025-03-11,2025-03-11 10:42:00,2025-03-11 10:59:00,Claims Support,698,41,281,53,120,1,0,CU0011112,1020
C00079399,ACT00134959,A073,2025-03-11,2025-03-11 10:59:00,2025-03-11 11:12:00,Claims Support,453,82,245,20,120,1,0,CU0006699,780
C00079400,ACT00134961,A073,2025-03-11,2025-03-11 11:39:00,2025-03-11 11:56:00,Billing Support,786,43,191,15,90,1,0,CU0003760,1020
C00079401,ACT00134962,A073,2025-03-11,2025-03-11 11:56:00,2025-03-11 12:05:00,Billing Support,307,14,219,24,90,1,0,CU0018441,540
C00079402,ACT00134964,A073,2025-03-11,2025-03-11 12:14:00,2025-03-11 12:26:00,Member Services,449,14,257,76,60,0,0,CU0009996,720
C00079403,ACT00134965,A073,2025-03-11,2025-03-11 12:26:00,2025-03-11 12:39:00,Technical Support,613,33,134,33,180,1,0,CU0016651,780
C00079404,ACT00134966,A073,2025-03-11,2025-03-11 12:39:00,2025-03-11 12:49:00,Member Services,239,99,262,6,60,1,0,CU0016550,600
C00079405,ACT00134970,A073,2025-03-11,2025-03-11 14:30:00,2025-03-11 14:36:00,Member Services,161,7,192,23,60,1,0,CU0019501,360
C00079406,ACT00134972,A073,2025-03-11,2025-03-11 14:48:00,2025-03-11 15:06:00,Technical Support,824,139,117,108,180,1,0,CU0015300,1080
C00079407,ACT00134973,A073,2025-03-11,2025-03-11 15:06:00,2025-03-11 15:21:00,Billing Support,570,19,311,130,90,0,0,CU0009254,900
C00079408,ACT00134975,A073,2025-03-11,2025-03-11 15:37:00,2025-03-11 15:57:00,Technical Support,1031,37,132,42,180,1,0,CU0009529,1200
C00079409,ACT00134976,A073,2025-03-11,2025-03-11 15:57:00,2025-03-11 16:17:00,Technical Support,974,50,176,13,180,1,0,CU0011635,1200
C00079410,ACT00134977,A073,2025-03-11,2025-03-11 16:17:00,2025-03-11 16:29:00,Technical Support,519,42,159,10,180,1,0,CU0005068,720
C00079411,ACT00134978,A073,2025-03-11,2025-03-11 16:29:00,2025-03-11 16:40:00,Member Services,547,18,95,71,60,0,0,CU0002570,660
C00079412,ACT00134981,A073,2025-03-11,2025-03-11 17:01:00,2025-03-11 17:17:00,Technical Support,802,9,149,217,180,0,0,CU0013054,960
C00079413,ACT00134982,A073,2025-03-11,2025-03-11 17:17:00,2025-03-11 17:34:00,Billing Support,862,45,113,46,90,1,0,CU0000849,1020
C00079414,ACT00134984,A073,2025-03-11,2025-03-11 17:49:00,2025-03-11 17:59:00,Member Services,399,42,159,103,60,0,0,CU0000101,600
C00079415,ACT00134985,A073,2025-03-11,2025-03-11 17:59:00,2025-03-11 18:15:00,Member Services,862,6,92,163,60,0,0,CU0014526,960
C00079416,ACT00134986,A073,2025-03-11,2025-03-11 18:15:00,2025-03-11 18:34:00,Claims Support,891,35,214,194,120,0,0,CU0004791,1140
C00079417,ACT00134987,A073,2025-03-11,2025-03-11 18:34:00,2025-03-11 18:45:00,Member Services,438,112,110,31,60,1,0,CU0008839,660
