attendance_id,master_agent_id,date,scheduled_hours,worked_hours,scheduled_minutes,worked_minutes,absent_flag,late_minutes,early_leave_minutes,adherence_pct
AT00003994,A060,2025-02-15,9.0,8.88,540,533.0,0,0,0,0.987
AT00003995,A060,2025-02-17,9.0,8.72,540,523.0,0,5,0,0.969
AT00003996,A060,2025-02-18,9.0,8.82,540,529.0,0,0,0,0.98
AT00003997,A060,2025-02-19,9.0,8.85,540,531.0,0,0,0,0.983
AT00003998,A060,2025-02-20,9.0,8.88,540,533.0,0,0,0,0.987
AT00003999,A060,2025-02-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00004000,A060,2025-02-23,9.0,8.82,540,529.0,0,0,0,0.98
AT00004001,A060,2025-02-24,9.0,8.87,540,532.0,0,0,5,0.985
AT00004002,A060,2025-02-25,9.0,8.78,540,527.0,0,0,0,0.976
AT00004003,A060,2025-02-26,9.0,8.93,540,536.0,0,0,0,0.993
AT00004004,A060,2025-02-27,9.0,8.8,540,528.0,0,0,0,0.978
AT00004005,A060,2025-02-28,9.0,8.3,540,498.0,0,30,0,0.922
AT00004006,A060,2025-03-03,9.0,8.85,540,531.0,0,0,0,0.983
AT00004007,A060,2025-03-04,9.0,8.68,540,521.0,0,10,0,0.965
AT00004008,A060,2025-03-05,9.0,0.0,540,0.0,1,0,540,0.0
AT00004009,A060,2025-03-06,9.0,8.88,540,533.0,0,0,0,0.987
AT00004010,A060,2025-03-07,9.0,8.9,540,534.0,0,0,0,0.989
AT00004011,A060,2025-03-10,9.0,8.37,540,502.0,0,5,30,0.93
AT00004012,A060,2025-03-11,9.0,8.6,540,516.0,0,10,5,0.956
AT00004013,A060,2025-03-12,9.0,8.83,540,530.0,0,0,0,0.981
AT00004014,A060,2025-03-13,9.0,8.93,540,536.0,0,0,0,0.993
AT00004015,A060,2025-03-14,9.0,8.38,540,503.0,0,30,0,0.931
AT00004016,A060,2025-03-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00004017,A060,2025-03-19,9.0,8.67,540,520.0,0,0,0,0.963
AT00004018,A060,2025-03-20,9.0,8.83,540,530.0,0,0,0,0.981
AT00004019,A060,2025-03-21,9.0,8.93,540,536.0,0,0,0,0.993
AT00004020,A060,2025-03-24,9.0,8.77,540,526.0,0,5,0,0.974
AT00004021,A060,2025-03-25,9.0,8.8,540,528.0,0,0,0,0.978
AT00004022,A060,2025-03-26,9.0,8.9,540,534.0,0,0,0,0.989
AT00004023,A060,2025-03-27,9.0,8.82,540,529.0,0,0,0,0.98
AT00004024,A060,2025-03-28,9.0,8.88,540,533.0,0,0,0,0.987
AT00004025,A060,2025-03-31,9.0,8.87,540,532.0,0,5,0,0.985
AT00004026,A061,2025-01-01,9.0,8.88,540,533.0,0,0,0,0.987
AT00004027,A061,2025-01-02,9.0,8.98,540,539.0,0,0,0,0.998
AT00004028,A061,2025-01-03,9.0,8.83,540,530.0,0,0,0,0.981
AT00004029,A061,2025-01-04,9.0,8.88,540,533.0,0,0,0,0.987
AT00004030,A061,2025-01-06,9.0,8.88,540,533.0,0,0,0,0.987
AT00004031,A061,2025-01-07,9.0,8.68,540,521.0,0,10,0,0.965
AT00004032,A061,2025-01-08,9.0,8.88,540,533.0,0,0,0,0.987
AT00004033,A061,2025-01-09,9.0,8.73,540,524.0,0,0,10,0.97
AT00004034,A061,2025-01-10,9.0,0.0,540,0.0,1,0,540,0.0
AT00004035,A061,2025-01-13,9.0,8.92,540,535.0,0,0,0,0.991
AT00004036,A061,2025-01-14,9.0,8.95,540,537.0,0,0,0,0.994
AT00004037,A061,2025-01-15,9.0,8.93,540,536.0,0,0,0,0.993
AT00004038,A061,2025-01-16,9.0,8.8,540,528.0,0,0,0,0.978
AT00004039,A061,2025-01-17,9.0,8.77,540,526.0,0,10,0,0.974
AT00004040,A061,2025-01-21,9.0,8.93,540,536.0,0,0,0,0.993
AT00004041,A061,2025-01-22,9.0,8.97,540,538.0,0,0,0,0.996
AT00004042,A061,2025-01-23,9.0,0.0,540,0.0,1,0,540,0.0
AT00004043,A061,2025-01-24,9.0,8.78,540,527.0,0,5,0,0.976
AT00004044,A061,2025-01-27,9.0,8.85,540,531.0,0,0,0,0.983
AT00004045,A061,2025-01-28,9.0,7.88,540,473.0,0,30,30,0.876
AT00004046,A061,2025-01-29,9.0,8.75,540,525.0,0,0,10,0.972
AT00004047,A061,2025-01-30,9.0,0.0,540,0.0,1,0,540,0.0
AT00004048,A061,2025-01-31,9.0,8.88,540,533.0,0,0,0,0.987
AT00004049,A061,2025-02-03,9.0,8.73,540,524.0,0,0,0,0.97
AT00004050,A061,2025-02-04,9.0,8.4,540,504.0,0,0,30,0.933
AT00004051,A061,2025-02-05,9.0,8.85,540,531.0,0,0,0,0.983
AT00004052,A061,2025-02-06,9.0,8.8,540,528.0,0,0,0,0.978
AT00004053,A061,2025-02-07,9.0,8.92,540,535.0,0,0,0,0.991
AT00004054,A061,2025-02-10,9.0,8.8,540,528.0,0,0,0,0.978
AT00004055,A061,2025-02-11,9.0,8.82,540,529.0,0,0,0,0.98
AT00004056,A061,2025-02-12,9.0,8.92,540,535.0,0,0,5,0.991
AT00004057,A061,2025-02-13,9.0,8.83,540,530.0,0,0,0,0.981
AT00004058,A061,2025-02-14,9.0,8.35,540,501.0,0,30,0,0.928
AT00004059,A061,2025-02-17,9.0,8.9,540,534.0,0,0,0,0.989
AT00004060,A061,2025-02-18,9.0,8.88,540,533.0,0,0,0,0.987
AT00004061,A061,2025-02-19,9.0,8.92,540,535.0,0,0,0,0.991
AT00004062,A061,2025-02-20,9.0,8.77,540,526.0,0,0,5,0.974
AT00004063,A061,2025-02-21,9.0,8.82,540,529.0,0,0,0,0.98
AT00004064,A061,2025-02-24,9.0,8.95,540,537.0,0,0,0,0.994
AT00004065,A061,2025-02-25,9.0,8.8,540,528.0,0,0,0,0.978
AT00004066,A061,2025-02-26,9.0,8.85,540,531.0,0,0,0,0.983
AT00004067,A061,2025-02-27,9.0,8.88,540,533.0,0,0,0,0.987
AT00004068,A061,2025-02-28,9.0,8.33,540,500.0,0,0,30,0.926
AT00004069,A061,2025-03-03,9.0,8.85,540,531.0,0,0,0,0.983
AT00004070,A061,2025-03-04,9.0,8.37,540,502.0,0,0,30,0.93
AT00004071,A061,2025-03-05,9.0,8.78,540,527.0,0,5,0,0.976
AT00004072,A061,2025-03-06,9.0,8.63,540,518.0,0,0,5,0.959
AT00004073,A061,2025-03-07,9.0,8.9,540,534.0,0,0,0,0.989
AT00004074,A061,2025-03-09,9.0,8.97,540,538.0,0,0,0,0.996
AT00004075,A061,2025-03-10,9.0,8.93,540,536.0,0,0,0,0.993
AT00004076,A061,2025-03-11,9.0,8.87,540,532.0,0,0,1,0.985
AT00004077,A061,2025-03-12,9.0,8.85,540,531.0,0,0,0,0.983
AT00004078,A061,2025-03-13,9.0,8.78,540,527.0,0,10,0,0.976
AT00004079,A061,2025-03-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00004080,A061,2025-03-16,9.0,8.93,540,536.0,0,0,1,0.993
AT00004081,A061,2025-03-17,9.0,8.92,540,535.0,0,0,0,0.991
AT00004082,A061,2025-03-18,9.0,8.93,540,536.0,0,0,0,0.993
AT00004083,A061,2025-03-19,9.0,8.93,540,536.0,0,0,0,0.993
AT00004084,A061,2025-03-20,9.0,8.95,540,537.0,0,0,0,0.994
AT00004085,A061,2025-03-21,9.0,8.67,540,520.0,0,0,5,0.963
AT00004086,A061,2025-03-24,9.0,8.83,540,530.0,0,0,0,0.981
AT00004087,A061,2025-03-25,9.0,8.87,540,532.0,0,0,0,0.985
AT00004088,A061,2025-03-26,9.0,8.85,540,531.0,0,0,0,0.983
AT00004089,A061,2025-03-27,9.0,0.0,540,0.0,1,0,540,0.0
AT00004090,A061,2025-03-28,9.0,8.77,540,526.0,0,0,0,0.974
AT00004091,A061,2025-03-31,9.0,8.82,540,529.0,0,0,0,0.98
AT00004092,A062,2025-01-01,9.0,8.85,540,531.0,0,0,0,0.983
AT00004093,A062,2025-01-02,9.0,0.0,540,0.0,1,0,540,0.0
AT00004094,A062,2025-01-03,9.0,8.97,540,538.0,0,0,0,0.996
AT00004095,A062,2025-01-06,9.0,8.83,540,530.0,0,0,0,0.981
AT00004096,A062,2025-01-07,9.0,8.98,540,539.0,0,0,0,0.998
AT00004097,A062,2025-01-08,9.0,8.82,540,529.0,0,0,0,0.98
AT00004098,A062,2025-01-09,9.0,8.87,540,532.0,0,0,0,0.985
AT00004099,A062,2025-01-10,9.0,8.95,540,537.0,0,0,0,0.994
AT00004100,A062,2025-01-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00004101,A062,2025-01-14,9.0,8.95,540,537.0,0,0,0,0.994
AT00004102,A062,2025-01-15,9.0,8.77,540,526.0,0,0,0,0.974
AT00004103,A062,2025-01-16,9.0,8.82,540,529.0,0,0,1,0.98
AT00004104,A062,2025-01-17,9.0,8.93,540,536.0,0,0,0,0.993
AT00004105,A062,2025-01-18,9.0,8.97,540,538.0,0,0,0,0.996
AT00004106,A062,2025-01-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00004107,A062,2025-01-21,9.0,8.72,540,523.0,0,0,0,0.969
AT00004108,A062,2025-01-22,9.0,8.77,540,526.0,0,0,0,0.974
AT00004109,A062,2025-01-23,9.0,8.88,540,533.0,0,0,0,0.987
AT00004110,A062,2025-01-24,9.0,8.97,540,538.0,0,0,0,0.996
AT00004111,A062,2025-01-26,9.0,8.77,540,526.0,0,0,0,0.974
AT00004112,A062,2025-01-27,9.0,8.92,540,535.0,0,0,0,0.991
AT00004113,A062,2025-01-28,9.0,8.8,540,528.0,0,0,0,0.978
AT00004114,A062,2025-01-29,9.0,8.82,540,529.0,0,0,0,0.98
AT00004115,A062,2025-01-30,9.0,8.87,540,532.0,0,0,0,0.985
AT00004116,A062,2025-01-31,9.0,8.98,540,539.0,0,0,0,0.998
AT00004117,A062,2025-02-03,9.0,8.95,540,537.0,0,0,0,0.994
AT00004118,A062,2025-02-04,9.0,8.82,540,529.0,0,0,0,0.98
AT00004119,A062,2025-02-05,9.0,8.98,540,539.0,0,0,0,0.998
AT00004120,A062,2025-02-06,9.0,8.87,540,532.0,0,0,0,0.985
AT00004121,A062,2025-02-07,9.0,8.72,540,523.0,0,10,0,0.969
AT00004122,A062,2025-02-10,9.0,8.9,540,534.0,0,0,0,0.989
AT00004123,A062,2025-02-11,9.0,8.87,540,532.0,0,0,0,0.985
AT00004124,A062,2025-02-12,9.0,0.0,540,0.0,1,0,540,0.0
AT00004125,A062,2025-02-13,9.0,0.0,540,0.0,1,0,540,0.0
AT00004126,A062,2025-02-14,9.0,8.78,540,527.0,0,0,0,0.976
AT00004127,A062,2025-02-16,9.0,8.95,540,537.0,0,0,0,0.994
AT00004128,A062,2025-02-17,9.0,8.92,540,535.0,0,0,0,0.991
AT00004129,A062,2025-02-18,9.0,8.8,540,528.0,0,5,0,0.978
AT00004130,A062,2025-02-19,9.0,8.45,540,507.0,0,30,0,0.939
AT00004131,A062,2025-02-20,9.0,8.82,540,529.0,0,0,0,0.98
AT00004132,A062,2025-02-21,9.0,8.97,540,538.0,0,0,0,0.996
AT00004133,A062,2025-02-23,9.0,8.87,540,532.0,0,0,0,0.985
AT00004134,A062,2025-02-24,9.0,8.8,540,528.0,0,0,0,0.978
AT00004135,A062,2025-02-25,9.0,8.82,540,529.0,0,0,0,0.98
AT00004136,A062,2025-02-26,9.0,8.85,540,531.0,0,5,0,0.983
AT00004137,A062,2025-02-27,9.0,8.53,540,512.0,0,0,15,0.948
AT00004138,A062,2025-02-28,9.0,8.95,540,537.0,0,0,0,0.994
AT00004139,A062,2025-03-03,9.0,8.83,540,530.0,0,0,0,0.981
AT00004140,A062,2025-03-05,9.0,8.68,540,521.0,0,0,10,0.965
AT00004141,A062,2025-03-06,9.0,8.98,540,539.0,0,0,0,0.998
AT00004142,A062,2025-03-07,9.0,8.88,540,533.0,0,0,0,0.987
AT00004143,A062,2025-03-10,9.0,8.93,540,536.0,0,0,0,0.993
AT00004144,A062,2025-03-11,9.0,0.0,540,0.0,1,0,540,0.0
AT00004145,A062,2025-03-12,9.0,8.93,540,536.0,0,0,0,0.993
AT00004146,A062,2025-03-13,9.0,8.87,540,532.0,0,0,0,0.985
AT00004147,A062,2025-03-14,9.0,8.43,540,506.0,0,0,30,0.937
AT00004148,A062,2025-03-16,9.0,8.88,540,533.0,0,0,0,0.987
AT00004149,A062,2025-03-18,9.0,8.8,540,528.0,0,0,0,0.978
AT00004150,A062,2025-03-19,9.0,8.42,540,505.0,0,0,30,0.935
AT00004151,A062,2025-03-20,9.0,8.95,540,537.0,0,0,0,0.994
AT00004152,A062,2025-03-21,9.0,8.87,540,532.0,0,0,0,0.985
AT00004153,A062,2025-03-24,9.0,8.8,540,528.0,0,5,0,0.978
AT00004154,A062,2025-03-25,9.0,8.8,540,528.0,0,0,5,0.978
AT00004155,A062,2025-03-26,9.0,8.75,540,525.0,0,10,0,0.972
AT00004156,A062,2025-03-28,9.0,8.8,540,528.0,0,0,0,0.978
AT00004157,A062,2025-03-29,9.0,8.82,540,529.0,0,0,0,0.98
AT00004158,A062,2025-03-30,9.0,8.83,540,530.0,0,0,0,0.981
AT00004159,A062,2025-03-31,9.0,8.65,540,519.0,0,5,0,0.961
AT00004160,A063,2025-01-01,9.0,8.95,540,537.0,0,0,0,0.994
AT00004161,A063,2025-01-03,9.0,8.63,540,518.0,0,0,10,0.959
AT00004162,A063,2025-01-04,9.0,8.68,540,521.0,0,0,5,0.965
AT00004163,A063,2025-01-05,9.0,8.83,540,530.0,0,0,0,0.981
AT00004164,A063,2025-01-06,9.0,8.68,540,521.0,0,10,0,0.965
AT00004165,A063,2025-01-08,9.0,8.93,540,536.0,0,0,0,0.993
AT00004166,A063,2025-01-09,9.0,8.58,540,515.0,0,0,10,0.954
AT00004167,A063,2025-01-10,9.0,8.93,540,536.0,0,0,0,0.993
AT00004168,A063,2025-01-13,9.0,8.88,540,533.0,0,0,0,0.987
AT00004169,A063,2025-01-14,9.0,8.85,540,531.0,0,0,0,0.983
AT00004170,A063,2025-01-15,9.0,8.78,540,527.0,0,0,0,0.976
AT00004171,A063,2025-01-16,9.0,0.0,540,0.0,1,0,540,0.0
AT00004172,A063,2025-01-17,9.0,8.68,540,521.0,0,0,0,0.965
AT00004173,A063,2025-01-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00004174,A063,2025-01-21,9.0,0.0,540,0.0,1,0,540,0.0
AT00004175,A063,2025-01-22,9.0,8.85,540,531.0,0,0,0,0.983
AT00004176,A063,2025-01-23,9.0,8.35,540,501.0,0,0,30,0.928
AT00004177,A063,2025-01-24,9.0,8.83,540,530.0,0,0,0,0.981
AT00004178,A063,2025-01-25,9.0,8.85,540,531.0,0,0,0,0.983
AT00004179,A063,2025-01-27,9.0,8.92,540,535.0,0,0,0,0.991
AT00004180,A063,2025-01-28,9.0,8.8,540,528.0,0,0,0,0.978
AT00004181,A063,2025-01-29,9.0,8.93,540,536.0,0,0,0,0.993
AT00004182,A063,2025-01-30,9.0,8.85,540,531.0,0,0,5,0.983
AT00004183,A063,2025-01-31,9.0,8.92,540,535.0,0,0,0,0.991
AT00004184,A063,2025-02-02,9.0,8.77,540,526.0,0,0,5,0.974
AT00004185,A063,2025-02-03,9.0,8.7,540,522.0,0,5,0,0.967
AT00004186,A063,2025-02-04,9.0,8.82,540,529.0,0,5,0,0.98
AT00004187,A063,2025-02-06,9.0,8.98,540,539.0,0,0,0,0.998
AT00004188,A063,2025-02-07,9.0,0.0,540,0.0,1,0,540,0.0
AT00004189,A063,2025-02-09,9.0,8.78,540,527.0,0,0,0,0.976
AT00004190,A063,2025-02-10,9.0,8.83,540,530.0,0,0,0,0.981
AT00004191,A063,2025-02-11,9.0,8.37,540,502.0,0,30,0,0.93
AT00004192,A063,2025-02-12,9.0,8.73,540,524.0,0,0,10,0.97
AT00004193,A063,2025-02-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00004194,A063,2025-02-14,9.0,8.75,540,525.0,0,5,1,0.972
AT00004195,A063,2025-02-17,9.0,8.85,540,531.0,0,0,0,0.983
AT00004196,A063,2025-02-18,9.0,8.87,540,532.0,0,5,0,0.985
AT00004197,A063,2025-02-19,9.0,8.92,540,535.0,0,0,0,0.991
AT00004198,A063,2025-02-21,9.0,8.83,540,530.0,0,0,0,0.981
AT00004199,A063,2025-02-24,9.0,8.8,540,528.0,0,0,0,0.978
AT00004200,A063,2025-02-25,9.0,8.93,540,536.0,0,0,0,0.993
AT00004201,A063,2025-02-26,9.0,8.95,540,537.0,0,0,0,0.994
AT00004202,A063,2025-02-27,9.0,8.88,540,533.0,0,0,0,0.987
AT00004203,A063,2025-02-28,9.0,8.72,540,523.0,0,0,0,0.969
AT00004204,A063,2025-03-03,9.0,8.82,540,529.0,0,0,0,0.98
AT00004205,A063,2025-03-04,9.0,8.95,540,537.0,0,0,0,0.994
AT00004206,A063,2025-03-05,9.0,8.68,540,521.0,0,0,15,0.965
AT00004207,A063,2025-03-06,9.0,8.78,540,527.0,0,0,0,0.976
AT00004208,A063,2025-03-07,9.0,8.93,540,536.0,0,0,0,0.993
AT00004209,A063,2025-03-10,9.0,8.92,540,535.0,0,0,0,0.991
AT00004210,A063,2025-03-11,9.0,8.93,540,536.0,0,0,0,0.993
AT00004211,A063,2025-03-12,9.0,8.7,540,522.0,0,10,0,0.967
AT00004212,A063,2025-03-13,9.0,8.8,540,528.0,0,0,0,0.978
AT00004213,A063,2025-03-14,9.0,8.85,540,531.0,0,0,0,0.983
AT00004214,A063,2025-03-17,9.0,8.42,540,505.0,0,30,0,0.935
AT00004215,A063,2025-03-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00004216,A063,2025-03-19,9.0,8.93,540,536.0,0,0,0,0.993
AT00004217,A063,2025-03-20,9.0,8.9,540,534.0,0,0,0,0.989
AT00004218,A063,2025-03-21,9.0,8.83,540,530.0,0,0,0,0.981
AT00004219,A063,2025-03-24,9.0,8.9,540,534.0,0,0,0,0.989
AT00004220,A063,2025-03-25,9.0,8.78,540,527.0,0,0,5,0.976
AT00004221,A063,2025-03-26,9.0,8.9,540,534.0,0,0,0,0.989
AT00004222,A063,2025-03-27,9.0,8.58,540,515.0,0,10,0,0.954
AT00004223,A063,2025-03-28,9.0,8.92,540,535.0,0,0,0,0.991
AT00004224,A063,2025-03-30,9.0,8.9,540,534.0,0,0,0,0.989
AT00004225,A063,2025-03-31,9.0,8.75,540,525.0,0,0,0,0.972
AT00004226,A064,2025-01-01,9.0,8.8,540,528.0,0,0,0,0.978
AT00004227,A064,2025-01-02,9.0,8.87,540,532.0,0,0,0,0.985
AT00004228,A064,2025-01-03,9.0,8.95,540,537.0,0,0,0,0.994
AT00004229,A064,2025-01-06,9.0,8.65,540,519.0,0,15,0,0.961
AT00004230,A064,2025-01-07,9.0,8.85,540,531.0,0,0,0,0.983
AT00004231,A064,2025-01-08,9.0,8.37,540,502.0,0,30,0,0.93
AT00004232,A064,2025-01-09,9.0,8.7,540,522.0,0,15,0,0.967
AT00004233,A064,2025-01-10,9.0,8.8,540,528.0,0,0,0,0.978
AT00004234,A064,2025-01-12,9.0,8.88,540,533.0,0,0,0,0.987
AT00004235,A064,2025-01-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00004236,A064,2025-01-15,9.0,8.93,540,536.0,0,0,0,0.993
AT00004237,A064,2025-01-16,9.0,8.7,540,522.0,0,5,0,0.967
AT00004238,A064,2025-01-17,9.0,8.75,540,525.0,0,0,0,0.972
AT00004239,A064,2025-01-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00004240,A064,2025-01-20,9.0,8.85,540,531.0,0,0,0,0.983
AT00004241,A064,2025-01-21,9.0,8.62,540,517.0,0,10,0,0.957
AT00004242,A064,2025-01-22,9.0,8.88,540,533.0,0,0,0,0.987
AT00004243,A064,2025-01-23,9.0,8.83,540,530.0,0,0,0,0.981
AT00004244,A064,2025-01-24,9.0,8.7,540,522.0,0,10,0,0.967
AT00004245,A064,2025-01-27,9.0,0.0,540,0.0,1,0,540,0.0
AT00004246,A064,2025-01-28,9.0,8.85,540,531.0,0,0,0,0.983
AT00004247,A064,2025-01-29,9.0,8.97,540,538.0,0,0,0,0.996
AT00004248,A064,2025-01-30,9.0,8.9,540,534.0,0,0,0,0.989
AT00004249,A064,2025-01-31,9.0,8.9,540,534.0,0,0,0,0.989
AT00004250,A064,2025-02-02,9.0,8.77,540,526.0,0,5,0,0.974
AT00004251,A064,2025-02-03,9.0,8.82,540,529.0,0,0,0,0.98
AT00004252,A064,2025-02-04,9.0,8.75,540,525.0,0,10,0,0.972
AT00004253,A064,2025-02-05,9.0,8.77,540,526.0,0,0,0,0.974
AT00004254,A064,2025-02-06,9.0,8.83,540,530.0,0,0,0,0.981
AT00004255,A064,2025-02-07,9.0,8.72,540,523.0,0,0,0,0.969
AT00004256,A064,2025-02-10,9.0,8.33,540,500.0,0,0,30,0.926
AT00004257,A064,2025-02-11,9.0,8.88,540,533.0,0,0,0,0.987
AT00004258,A064,2025-02-12,9.0,8.82,540,529.0,0,0,0,0.98
AT00004259,A064,2025-02-13,9.0,8.97,540,538.0,0,0,0,0.996
AT00004260,A064,2025-02-14,9.0,8.88,540,533.0,0,0,0,0.987
AT00004261,A064,2025-02-17,9.0,8.85,540,531.0,0,0,0,0.983
AT00004262,A064,2025-02-18,9.0,8.92,540,535.0,0,0,0,0.991
AT00004263,A064,2025-02-19,9.0,9.0,540,540.0,0,0,0,1.0
AT00004264,A064,2025-02-20,9.0,8.77,540,526.0,0,5,0,0.974
AT00004265,A064,2025-02-21,9.0,8.87,540,532.0,0,0,0,0.985
AT00004266,A064,2025-02-24,9.0,8.92,540,535.0,0,0,0,0.991
AT00004267,A064,2025-02-25,9.0,8.92,540,535.0,0,0,0,0.991
AT00004268,A064,2025-02-26,9.0,8.97,540,538.0,0,0,0,0.996
AT00004269,A064,2025-02-27,9.0,8.78,540,527.0,0,0,0,0.976
AT00004270,A064,2025-02-28,9.0,8.88,540,533.0,0,0,0,0.987
AT00004271,A064,2025-03-02,9.0,8.75,540,525.0,0,0,0,0.972
AT00004272,A064,2025-03-03,9.0,8.95,540,537.0,0,0,0,0.994
AT00004273,A064,2025-03-04,9.0,8.9,540,534.0,0,0,0,0.989
AT00004274,A064,2025-03-05,9.0,8.22,540,493.0,0,5,30,0.913
AT00004275,A064,2025-03-06,9.0,8.93,540,536.0,0,0,0,0.993
AT00004276,A064,2025-03-07,9.0,8.83,540,530.0,0,0,0,0.981
AT00004277,A064,2025-03-10,9.0,8.73,540,524.0,0,15,0,0.97
AT00004278,A064,2025-03-11,9.0,8.85,540,531.0,0,0,0,0.983
AT00004279,A064,2025-03-12,9.0,8.87,540,532.0,0,0,0,0.985
AT00004280,A064,2025-03-13,9.0,8.83,540,530.0,0,0,0,0.981
AT00004281,A064,2025-03-14,9.0,7.93,540,476.0,0,30,30,0.881
AT00004282,A064,2025-03-17,9.0,8.37,540,502.0,0,0,30,0.93
AT00004283,A064,2025-03-18,9.0,8.73,540,524.0,0,0,0,0.97
AT00004284,A064,2025-03-19,9.0,8.78,540,527.0,0,5,0,0.976
AT00004285,A064,2025-03-20,9.0,8.85,540,531.0,0,0,0,0.983
AT00004286,A064,2025-03-21,9.0,8.85,540,531.0,0,0,0,0.983
AT00004287,A064,2025-03-24,9.0,8.82,540,529.0,0,0,0,0.98
AT00004288,A064,2025-03-25,9.0,8.82,540,529.0,0,5,0,0.98
AT00004289,A064,2025-03-26,9.0,8.9,540,534.0,0,0,0,0.989
AT00004290,A064,2025-03-27,9.0,8.83,540,530.0,0,0,0,0.981
AT00004291,A064,2025-03-28,9.0,8.57,540,514.0,0,15,0,0.952
AT00004292,A064,2025-03-29,9.0,8.93,540,536.0,0,0,0,0.993
AT00004293,A064,2025-03-31,9.0,8.8,540,528.0,0,5,0,0.978
AT00004294,A065,2025-01-01,9.0,8.92,540,535.0,0,0,0,0.991
AT00004295,A065,2025-01-02,9.0,8.07,540,484.0,0,30,15,0.896
AT00004296,A065,2025-01-03,9.0,8.95,540,537.0,0,0,0,0.994
AT00004297,A065,2025-01-06,9.0,8.65,540,519.0,0,15,0,0.961
AT00004298,A065,2025-01-07,9.0,8.88,540,533.0,0,0,0,0.987
AT00004299,A065,2025-01-08,9.0,8.8,540,528.0,0,0,0,0.978
AT00004300,A065,2025-01-09,9.0,8.97,540,538.0,0,0,0,0.996
AT00004301,A065,2025-01-10,9.0,8.7,540,522.0,0,0,15,0.967
AT00004302,A065,2025-01-13,9.0,8.8,540,528.0,0,0,0,0.978
AT00004303,A065,2025-01-14,9.0,8.95,540,537.0,0,0,0,0.994
AT00004304,A065,2025-01-15,9.0,0.0,540,0.0,1,0,540,0.0
AT00004305,A065,2025-01-16,9.0,8.93,540,536.0,0,0,0,0.993
AT00004306,A065,2025-01-17,9.0,8.93,540,536.0,0,0,0,0.993
AT00004307,A065,2025-01-20,9.0,8.95,540,537.0,0,0,0,0.994
AT00004308,A065,2025-01-21,9.0,8.88,540,533.0,0,0,0,0.987
AT00004309,A065,2025-01-22,9.0,0.0,540,0.0,1,0,540,0.0
AT00004310,A065,2025-01-24,9.0,8.85,540,531.0,0,0,0,0.983
AT00004311,A065,2025-01-27,9.0,8.85,540,531.0,0,0,0,0.983
AT00004312,A065,2025-01-28,9.0,8.9,540,534.0,0,0,1,0.989
AT00004313,A065,2025-01-29,9.0,8.8,540,528.0,0,0,0,0.978
AT00004314,A065,2025-01-30,9.0,8.65,540,519.0,0,0,15,0.961
AT00004315,A065,2025-01-31,9.0,8.87,540,532.0,0,0,0,0.985
AT00004316,A065,2025-02-03,9.0,8.85,540,531.0,0,5,0,0.983
AT00004317,A065,2025-02-04,9.0,8.78,540,527.0,0,0,0,0.976
AT00004318,A065,2025-02-05,9.0,8.67,540,520.0,0,0,5,0.963
AT00004319,A065,2025-02-06,9.0,8.88,540,533.0,0,0,0,0.987
AT00004320,A065,2025-02-07,9.0,8.82,540,529.0,0,0,10,0.98
AT00004321,A065,2025-02-10,9.0,8.95,540,537.0,0,0,0,0.994
AT00004322,A065,2025-02-11,9.0,8.9,540,534.0,0,0,0,0.989
AT00004323,A065,2025-02-12,9.0,8.78,540,527.0,0,5,0,0.976
AT00004324,A065,2025-02-13,9.0,8.97,540,538.0,0,0,0,0.996
AT00004325,A065,2025-02-14,9.0,8.88,540,533.0,0,0,0,0.987
AT00004326,A065,2025-02-17,9.0,0.0,540,0.0,1,0,540,0.0
AT00004327,A065,2025-02-18,9.0,8.88,540,533.0,0,0,0,0.987
AT00004328,A065,2025-02-19,9.0,9.0,540,540.0,0,0,0,1.0
AT00004329,A065,2025-02-20,9.0,9.0,540,540.0,0,0,0,1.0
AT00004330,A065,2025-02-21,9.0,8.67,540,520.0,0,10,0,0.963
AT00004331,A065,2025-02-24,9.0,8.77,540,526.0,0,5,0,0.974
AT00004332,A065,2025-02-25,9.0,0.0,540,0.0,1,0,540,0.0
AT00004333,A065,2025-02-26,9.0,8.9,540,534.0,0,0,0,0.989
AT00004334,A065,2025-02-27,9.0,8.82,540,529.0,0,0,0,0.98
AT00004335,A065,2025-02-28,9.0,8.8,540,528.0,0,0,0,0.978
AT00004336,A065,2025-03-02,9.0,8.75,540,525.0,0,10,0,0.972
AT00004337,A065,2025-03-03,9.0,8.93,540,536.0,0,0,0,0.993
AT00004338,A065,2025-03-04,9.0,8.93,540,536.0,0,0,0,0.993
AT00004339,A065,2025-03-05,9.0,8.78,540,527.0,0,5,0,0.976
AT00004340,A065,2025-03-06,9.0,8.87,540,532.0,0,0,0,0.985
AT00004341,A065,2025-03-07,9.0,8.85,540,531.0,0,0,2,0.983
