activity_id,master_agent_id,activity_date,activity_start,activity_end,activity_type,activity_category,queue,case_type,productive_flag,approved_flag,source_system,duration_minutes
ACT00104910,A057,2025-02-20,2025-02-20 13:30:00,2025-02-20 13:57:00,Offline Work,Admin,,,1,1,SharePoint Tracker,27.0
ACT00104911,A057,2025-02-20,2025-02-20 13:57:00,2025-02-20 14:12:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,15.0
ACT00104912,A057,2025-02-20,2025-02-20 14:12:00,2025-02-20 14:23:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,11.0
ACT00104913,A057,2025-02-20,2025-02-20 14:23:00,2025-02-20 14:32:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,9.0
ACT00104914,A057,2025-02-20,2025-02-20 14:32:00,2025-02-20 14:45:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,13.0
ACT00104915,A057,2025-02-20,2025-02-20 14:45:00,2025-02-20 14:55:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,10.0
ACT00104916,A057,2025-02-20,2025-02-20 14:55:00,2025-02-20 15:19:00,Case Work,Case Processing,,Follow Up,1,1,Salesforce,24.0
ACT00104917,A057,2025-02-20,2025-02-20 15:19:00,2025-02-20 15:30:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,11.0
ACT00104918,A057,2025-02-20,2025-02-20 15:30:00,2025-02-20 16:11:00,Offline Work,Team Meeting,,,1,1,SharePoint Tracker,41.0
ACT00104919,A057,2025-02-20,2025-02-20 16:11:00,2025-02-20 16:30:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,19.0
ACT00104920,A057,2025-02-20,2025-02-20 16:33:00,2025-02-20 16:52:00,Case Work,Case Processing,,Prior Authorization,1,1,Salesforce,19.0
ACT00104921,A057,2025-02-20,2025-02-20 16:52:00,2025-02-20 17:09:00,Case Work,Case Processing,,Eligibility,1,1,Salesforce,17.0
ACT00104922,A057,2025-02-20,2025-02-20 17:09:00,2025-02-20 17:21:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,12.0
ACT00104923,A057,2025-02-20,2025-02-20 17:21:00,2025-02-20 17:33:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,12.0
ACT00104924,A057,2025-02-20,2025-02-20 17:33:00,2025-02-20 17:37:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,4.0
ACT00104925,A057,2025-02-20,2025-02-20 17:37:00,2025-02-20 17:58:00,Case Work,Case Processing,,Appeal,1,1,Salesforce,21.0
ACT00104926,A057,2025-02-20,2025-02-20 17:58:00,2025-02-20 18:00:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,2.0
ACT00104927,A057,2025-02-21,2025-02-21 09:00:00,2025-02-21 09:08:00,Offline Work,Admin,,,1,1,SharePoint Tracker,8.0
ACT00104928,A057,2025-02-21,2025-02-21 09:08:00,2025-02-21 09:29:00,Case Work,Case Processing,,Follow Up,1,1,Salesforce,21.0
ACT00104929,A057,2025-02-21,2025-02-21 09:29:00,2025-02-21 09:43:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,14.0
ACT00104930,A057,2025-02-21,2025-02-21 09:43:00,2025-02-21 10:00:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,17.0
ACT00104931,A057,2025-02-21,2025-02-21 10:00:00,2025-02-21 10:12:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,12.0
ACT00104932,A057,2025-02-21,2025-02-21 10:12:00,2025-02-21 10:23:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,11.0
ACT00104933,A057,2025-02-21,2025-02-21 10:23:00,2025-02-21 10:37:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,14.0
ACT00104934,A057,2025-02-21,2025-02-21 10:39:00,2025-02-21 10:56:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,17.0
ACT00104935,A057,2025-02-21,2025-02-21 10:59:00,2025-02-21 11:17:00,Offline Work,Email Support,,,1,1,Queue Manager,18.0
ACT00104936,A057,2025-02-21,2025-02-21 11:17:00,2025-02-21 11:40:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,23.0
ACT00104937,A057,2025-02-21,2025-02-21 11:40:00,2025-02-21 11:50:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,10.0
ACT00104938,A057,2025-02-21,2025-02-21 11:50:00,2025-02-21 12:06:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,16.0
ACT00104939,A057,2025-02-21,2025-02-21 12:06:00,2025-02-21 12:16:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,10.0
ACT00104940,A057,2025-02-21,2025-02-21 12:16:00,2025-02-21 12:46:00,Case Work,Case Processing,,Follow Up,1,1,Salesforce,30.0
ACT00104941,A057,2025-02-21,2025-02-21 12:46:00,2025-02-21 13:00:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,14.0
ACT00104942,A057,2025-02-21,2025-02-21 13:00:00,2025-02-21 13:30:00,Offline Work,Lunch,,,0,1,Queue Manager,30.0
ACT00104943,A057,2025-02-21,2025-02-21 13:30:00,2025-02-21 13:45:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,15.0
ACT00104944,A057,2025-02-21,2025-02-21 13:45:00,2025-02-21 13:58:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,13.0
ACT00104945,A057,2025-02-21,2025-02-21 13:58:00,2025-02-21 14:17:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,19.0
ACT00104946,A057,2025-02-21,2025-02-21 14:17:00,2025-02-21 14:33:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,16.0
ACT00104947,A057,2025-02-21,2025-02-21 14:33:00,2025-02-21 15:22:00,Offline Work,Team Meeting,,,1,1,SharePoint Tracker,49.0
ACT00104948,A057,2025-02-21,2025-02-21 15:22:00,2025-02-21 15:33:00,Offline Work,Email Support,,,1,1,Queue Manager,11.0
ACT00104949,A057,2025-02-21,2025-02-21 15:33:00,2025-02-21 15:49:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,16.0
ACT00104950,A057,2025-02-21,2025-02-21 15:49:00,2025-02-21 15:56:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,7.0
ACT00104951,A057,2025-02-21,2025-02-21 15:56:00,2025-02-21 16:28:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,32.0
ACT00104952,A057,2025-02-21,2025-02-21 16:28:00,2025-02-21 17:28:00,Offline Work,System Issue,,,0,1,IT Incident Log,60.0
ACT00104953,A057,2025-02-21,2025-02-21 17:28:00,2025-02-21 18:00:00,Case Work,Case Processing,,Prior Authorization,1,1,Salesforce,32.0
ACT00104954,A057,2025-02-24,2025-02-24 09:00:00,2025-02-24 09:18:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,18.0
ACT00104955,A057,2025-02-24,2025-02-24 09:18:00,2025-02-24 09:51:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,33.0
ACT00104956,A057,2025-02-24,2025-02-24 09:51:00,2025-02-24 10:03:00,Offline Work,Break,,,0,1,Queue Manager,12.0
ACT00104957,A057,2025-02-24,2025-02-24 10:03:00,2025-02-24 10:47:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,44.0
ACT00104958,A057,2025-02-24,2025-02-24 10:47:00,2025-02-24 11:14:00,Offline Work,Unplanned Offline,,,0,0,Queue Manager,27.0
ACT00104959,A057,2025-02-24,2025-02-24 11:14:00,2025-02-24 11:20:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,6.0
ACT00104960,A057,2025-02-24,2025-02-24 11:20:00,2025-02-24 11:34:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,14.0
ACT00104961,A057,2025-02-24,2025-02-24 11:36:00,2025-02-24 11:47:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,11.0
ACT00104962,A057,2025-02-24,2025-02-24 11:50:00,2025-02-24 12:07:00,Case Work,Case Processing,,Appeal,1,1,Salesforce,17.0
ACT00104963,A057,2025-02-24,2025-02-24 12:07:00,2025-02-24 12:21:00,Offline Work,Break,,,0,1,Queue Manager,14.0
ACT00104964,A057,2025-02-24,2025-02-24 12:21:00,2025-02-24 12:43:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,22.0
ACT00104965,A057,2025-02-24,2025-02-24 12:43:00,2025-02-24 12:57:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,14.0
ACT00104966,A057,2025-02-24,2025-02-24 12:57:00,2025-02-24 13:00:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,3.0
ACT00104967,A057,2025-02-24,2025-02-24 13:00:00,2025-02-24 13:30:00,Offline Work,Lunch,,,0,1,Queue Manager,30.0
ACT00104968,A057,2025-02-24,2025-02-24 13:30:00,2025-02-24 13:45:00,Offline Work,Coaching,,,1,1,SharePoint Tracker,15.0
ACT00104969,A057,2025-02-24,2025-02-24 13:45:00,2025-02-24 13:54:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,9.0
ACT00104970,A057,2025-02-24,2025-02-24 13:54:00,2025-02-24 14:08:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,14.0
ACT00104971,A057,2025-02-24,2025-02-24 14:09:00,2025-02-24 14:20:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,11.0
ACT00104972,A057,2025-02-24,2025-02-24 14:23:00,2025-02-24 14:30:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,7.0
ACT00104973,A057,2025-02-24,2025-02-24 14:32:00,2025-02-24 14:39:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,7.0
ACT00104974,A057,2025-02-24,2025-02-24 14:41:00,2025-02-24 15:00:00,Offline Work,Admin,,,1,1,SharePoint Tracker,19.0
ACT00104975,A057,2025-02-24,2025-02-24 15:00:00,2025-02-24 15:08:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,8.0
ACT00104976,A057,2025-02-24,2025-02-24 15:08:00,2025-02-24 15:20:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,12.0
ACT00104977,A057,2025-02-24,2025-02-24 15:22:00,2025-02-24 15:41:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,19.0
ACT00104978,A057,2025-02-24,2025-02-24 15:41:00,2025-02-24 15:52:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,11.0
ACT00104979,A057,2025-02-24,2025-02-24 15:52:00,2025-02-24 16:34:00,Case Work,Case Processing,,Prior Authorization,1,1,Salesforce,42.0
ACT00104980,A057,2025-02-24,2025-02-24 16:35:00,2025-02-24 17:00:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,25.0
ACT00104981,A057,2025-02-24,2025-02-24 17:00:00,2025-02-24 17:10:00,Case Work,Case Processing,,Appeal,1,1,Salesforce,10.0
ACT00104982,A057,2025-02-24,2025-02-24 17:10:00,2025-02-24 17:45:00,Offline Work,System Issue,,,0,1,IT Incident Log,35.0
ACT00104983,A057,2025-02-25,2025-02-25 09:00:00,2025-02-25 09:16:00,Offline Work,Admin,,,1,1,SharePoint Tracker,16.0
ACT00104984,A057,2025-02-25,2025-02-25 09:16:00,2025-02-25 09:27:00,Offline Work,Break,,,0,1,Queue Manager,11.0
ACT00104985,A057,2025-02-25,2025-02-25 09:27:00,2025-02-25 09:34:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,7.0
ACT00104986,A057,2025-02-25,2025-02-25 09:34:00,2025-02-25 09:49:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,15.0
ACT00104987,A057,2025-02-25,2025-02-25 09:49:00,2025-02-25 10:13:00,Case Work,Case Processing,,Prior Authorization,1,1,Salesforce,24.0
ACT00104988,A057,2025-02-25,2025-02-25 10:13:00,2025-02-25 10:24:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,11.0
ACT00104989,A057,2025-02-25,2025-02-25 10:24:00,2025-02-25 10:42:00,Offline Work,Coaching,,,1,1,SharePoint Tracker,18.0
ACT00104990,A057,2025-02-25,2025-02-25 10:42:00,2025-02-25 10:59:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,17.0
ACT00104991,A057,2025-02-25,2025-02-25 10:59:00,2025-02-25 11:21:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,22.0
ACT00104992,A057,2025-02-25,2025-02-25 11:21:00,2025-02-25 11:51:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,30.0
ACT00104993,A057,2025-02-25,2025-02-25 11:51:00,2025-02-25 12:03:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,12.0
ACT00104994,A057,2025-02-25,2025-02-25 12:03:00,2025-02-25 12:17:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,14.0
ACT00104995,A057,2025-02-25,2025-02-25 12:18:00,2025-02-25 12:34:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,16.0
ACT00104996,A057,2025-02-25,2025-02-25 12:37:00,2025-02-25 13:00:00,Offline Work,Admin,,,1,1,SharePoint Tracker,23.0
ACT00104997,A057,2025-02-25,2025-02-25 13:00:00,2025-02-25 13:30:00,Offline Work,Lunch,,,0,1,Queue Manager,30.0
ACT00104998,A057,2025-02-25,2025-02-25 13:30:00,2025-02-25 13:43:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,13.0
ACT00104999,A057,2025-02-25,2025-02-25 13:43:00,2025-02-25 13:58:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,15.0
ACT00105000,A057,2025-02-25,2025-02-25 13:58:00,2025-02-25 14:10:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,12.0
ACT00105001,A057,2025-02-25,2025-02-25 14:10:00,2025-02-25 14:20:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,10.0
ACT00105002,A057,2025-02-25,2025-02-25 14:20:00,2025-02-25 14:27:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,7.0
ACT00105003,A057,2025-02-25,2025-02-25 14:27:00,2025-02-25 15:09:00,Case Work,Case Processing,,Eligibility,1,1,Salesforce,42.0
ACT00105004,A057,2025-02-25,2025-02-25 15:09:00,2025-02-25 15:43:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,34.0
ACT00105005,A057,2025-02-25,2025-02-25 15:43:00,2025-02-25 16:25:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,42.0
ACT00105006,A057,2025-02-25,2025-02-25 16:26:00,2025-02-25 16:36:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,10.0
ACT00105007,A057,2025-02-25,2025-02-25 16:36:00,2025-02-25 16:41:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,5.0
ACT00105008,A057,2025-02-25,2025-02-25 16:41:00,2025-02-25 17:02:00,Offline Work,Email Support,,,1,1,Queue Manager,21.0
ACT00105009,A057,2025-02-25,2025-02-25 17:02:00,2025-02-25 17:08:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,6.0
ACT00105010,A057,2025-02-25,2025-02-25 17:08:00,2025-02-25 17:12:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,4.0
ACT00105011,A057,2025-02-25,2025-02-25 17:12:00,2025-02-25 17:31:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,19.0
ACT00105012,A057,2025-02-25,2025-02-25 17:31:00,2025-02-25 17:40:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,9.0
ACT00105013,A057,2025-02-25,2025-02-25 17:43:00,2025-02-25 17:56:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,13.0
ACT00105014,A057,2025-02-25,2025-02-25 17:56:00,2025-02-25 18:00:00,Offline Work,Training,,,1,1,SharePoint Tracker,4.0
ACT00105015,A057,2025-02-26,2025-02-26 09:00:00,2025-02-26 09:13:00,Offline Work,Admin,,,1,1,SharePoint Tracker,13.0
ACT00105016,A057,2025-02-26,2025-02-26 09:13:00,2025-02-26 09:52:00,Offline Work,Admin,,,1,1,SharePoint Tracker,39.0
ACT00105017,A057,2025-02-26,2025-02-26 09:52:00,2025-02-26 10:07:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,15.0
ACT00105018,A057,2025-02-26,2025-02-26 10:07:00,2025-02-26 10:10:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,3.0
ACT00105019,A057,2025-02-26,2025-02-26 10:10:00,2025-02-26 10:30:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,20.0
ACT00105020,A057,2025-02-26,2025-02-26 10:30:00,2025-02-26 10:41:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,11.0
ACT00105021,A057,2025-02-26,2025-02-26 10:41:00,2025-02-26 11:01:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,20.0
ACT00105022,A057,2025-02-26,2025-02-26 11:04:00,2025-02-26 11:12:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,8.0
ACT00105023,A057,2025-02-26,2025-02-26 11:12:00,2025-02-26 11:19:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,7.0
ACT00105024,A057,2025-02-26,2025-02-26 11:19:00,2025-02-26 11:31:00,Offline Work,Email Support,,,1,1,Queue Manager,12.0
ACT00105025,A057,2025-02-26,2025-02-26 11:31:00,2025-02-26 11:48:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,17.0
ACT00105026,A057,2025-02-26,2025-02-26 11:48:00,2025-02-26 11:58:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,10.0
ACT00105027,A057,2025-02-26,2025-02-26 11:58:00,2025-02-26 12:14:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,16.0
ACT00105028,A057,2025-02-26,2025-02-26 12:14:00,2025-02-26 12:26:00,Offline Work,Break,,,0,1,Queue Manager,12.0
ACT00105029,A057,2025-02-26,2025-02-26 12:26:00,2025-02-26 12:34:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,8.0
ACT00105030,A057,2025-02-26,2025-02-26 12:34:00,2025-02-26 12:50:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,16.0
ACT00105031,A057,2025-02-26,2025-02-26 12:50:00,2025-02-26 13:00:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,10.0
ACT00105032,A057,2025-02-26,2025-02-26 13:00:00,2025-02-26 13:30:00,Offline Work,Lunch,,,0,1,Queue Manager,30.0
ACT00105033,A057,2025-02-26,2025-02-26 13:30:00,2025-02-26 13:43:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,13.0
ACT00105034,A057,2025-02-26,2025-02-26 13:43:00,2025-02-26 13:55:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,12.0
ACT00105035,A057,2025-02-26,2025-02-26 13:55:00,2025-02-26 14:12:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,17.0
ACT00105036,A057,2025-02-26,2025-02-26 14:12:00,2025-02-26 15:11:00,Offline Work,Team Meeting,,,1,1,SharePoint Tracker,59.0
ACT00105037,A057,2025-02-26,2025-02-26 15:11:00,2025-02-26 15:56:00,Offline Work,Coaching,,,1,1,SharePoint Tracker,45.0
ACT00105038,A057,2025-02-26,2025-02-26 15:56:00,2025-02-26 16:11:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,15.0
ACT00105039,A057,2025-02-26,2025-02-26 16:11:00,2025-02-26 16:44:00,Offline Work,Admin,,,1,1,SharePoint Tracker,33.0
ACT00105040,A057,2025-02-26,2025-02-26 16:44:00,2025-02-26 16:58:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,14.0
ACT00105041,A057,2025-02-26,2025-02-26 16:58:00,2025-02-26 17:06:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,8.0
ACT00105042,A057,2025-02-26,2025-02-26 17:06:00,2025-02-26 17:57:00,Offline Work,Email Support,,,1,1,Queue Manager,51.0
ACT00105043,A057,2025-02-26,2025-02-26 17:57:00,2025-02-26 18:00:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,3.0
ACT00105044,A057,2025-02-27,2025-02-27 09:00:00,2025-02-27 09:19:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,19.0
ACT00105045,A057,2025-02-27,2025-02-27 09:20:00,2025-02-27 09:26:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,6.0
ACT00105046,A057,2025-02-27,2025-02-27 09:27:00,2025-02-27 09:41:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,14.0
ACT00105047,A057,2025-02-27,2025-02-27 09:44:00,2025-02-27 09:58:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,14.0
ACT00105048,A057,2025-02-27,2025-02-27 09:58:00,2025-02-27 10:41:00,Case Work,Case Processing,,Eligibility,1,1,Salesforce,43.0
ACT00105049,A057,2025-02-27,2025-02-27 10:41:00,2025-02-27 10:52:00,Offline Work,Break,,,0,1,Queue Manager,11.0
ACT00105050,A057,2025-02-27,2025-02-27 10:52:00,2025-02-27 11:27:00,Case Work,Case Processing,,Eligibility,1,1,Salesforce,35.0
ACT00105051,A057,2025-02-27,2025-02-27 11:27:00,2025-02-27 11:43:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,16.0
ACT00105052,A057,2025-02-27,2025-02-27 11:43:00,2025-02-27 11:55:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,12.0
ACT00105053,A057,2025-02-27,2025-02-27 11:55:00,2025-02-27 12:08:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,13.0
ACT00105054,A057,2025-02-27,2025-02-27 12:08:00,2025-02-27 12:22:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,14.0
ACT00105055,A057,2025-02-27,2025-02-27 12:22:00,2025-02-27 13:00:00,Offline Work,Team Meeting,,,1,1,SharePoint Tracker,38.0
ACT00105056,A057,2025-02-27,2025-02-27 13:00:00,2025-02-27 13:30:00,Offline Work,Lunch,,,0,1,Queue Manager,30.0
ACT00105057,A057,2025-02-27,2025-02-27 13:30:00,2025-02-27 13:49:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,19.0
ACT00105058,A057,2025-02-27,2025-02-27 13:49:00,2025-02-27 14:25:00,Case Work,Case Processing,,Appeal,1,1,Salesforce,36.0
ACT00105059,A057,2025-02-27,2025-02-27 14:25:00,2025-02-27 14:39:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,14.0
ACT00105060,A057,2025-02-27,2025-02-27 14:39:00,2025-02-27 14:41:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,2.0
ACT00105061,A057,2025-02-27,2025-02-27 14:41:00,2025-02-27 15:10:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,29.0
ACT00105062,A057,2025-02-27,2025-02-27 15:10:00,2025-02-27 15:55:00,Case Work,Case Processing,,Appeal,1,1,Salesforce,45.0
ACT00105063,A057,2025-02-27,2025-02-27 15:55:00,2025-02-27 16:10:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,15.0
ACT00105064,A057,2025-02-27,2025-02-27 16:10:00,2025-02-27 16:55:00,Offline Work,Coaching,,,1,1,SharePoint Tracker,45.0
ACT00105065,A057,2025-02-27,2025-02-27 16:55:00,2025-02-27 17:23:00,Offline Work,System Issue,,,0,1,IT Incident Log,28.0
ACT00105066,A057,2025-02-27,2025-02-27 17:23:00,2025-02-27 17:30:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,7.0
ACT00105067,A057,2025-02-28,2025-02-28 09:15:00,2025-02-28 09:30:00,Case Work,Case Processing,,Eligibility,1,1,Salesforce,15.0
ACT00105068,A057,2025-02-28,2025-02-28 09:33:00,2025-02-28 09:45:00,Offline Work,Break,,,0,1,Queue Manager,12.0
ACT00105069,A057,2025-02-28,2025-02-28 09:45:00,2025-02-28 10:01:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,16.0
ACT00105070,A057,2025-02-28,2025-02-28 10:01:00,2025-02-28 10:31:00,Offline Work,System Issue,,,0,1,IT Incident Log,30.0
ACT00105071,A057,2025-02-28,2025-02-28 10:31:00,2025-02-28 10:41:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,10.0
ACT00105072,A057,2025-02-28,2025-02-28 10:41:00,2025-02-28 10:50:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,9.0
ACT00105073,A057,2025-02-28,2025-02-28 10:50:00,2025-02-28 11:25:00,Case Work,Case Processing,,Appeal,1,1,Salesforce,35.0
ACT00105074,A057,2025-02-28,2025-02-28 11:25:00,2025-02-28 12:10:00,Case Work,Case Processing,,Documentation,1,1,Salesforce,45.0
ACT00105075,A057,2025-02-28,2025-02-28 12:10:00,2025-02-28 12:26:00,Phone Call,Inbound Call,Claims Support,,1,1,Queue Manager,16.0
ACT00105076,A057,2025-02-28,2025-02-28 12:29:00,2025-02-28 12:38:00,Phone Call,Inbound Call,Billing Support,,1,1,Queue Manager,9.0
ACT00105077,A057,2025-02-28,2025-02-28 12:38:00,2025-02-28 12:53:00,Offline Work,Waiting for Work,,,0,1,Queue Manager,15.0
ACT00105078,A057,2025-02-28,2025-02-28 12:53:00,2025-02-28 13:00:00,Phone Call,Inbound Call,Technical Support,,1,1,Queue Manager,7.0
ACT00105079,A057,2025-02-28,2025-02-28 13:00:00,2025-02-28 13:30:00,Offline Work,Lunch,,,0,1,Queue Manager,30.0
ACT00105080,A057,2025-02-28,2025-02-28 13:30:00,2025-02-28 13:42:00,Phone Call,Inbound Call,Member Services,,1,1,Queue Manager,12.0
