schedule_id,master_agent_id,schedule_date,scheduled_start,scheduled_end,scheduled_minutes,planned_lunch_start,planned_lunch_end,planned_lunch_minutes
S0004197,A063,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0004198,A063,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0004199,A063,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0004200,A063,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0004201,A063,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0004202,A063,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0004203,A063,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0004204,A063,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0004205,A063,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0004206,A063,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0004207,A063,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0004208,A063,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0004209,A063,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
S0004210,A063,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:00:00,540,2025-03-11 12:00:00,2025-03-11 12:30:00,30
S0004211,A063,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:00:00,540,2025-03-12 12:00:00,2025-03-12 12:30:00,30
S0004212,A063,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:00:00,540,2025-03-13 12:00:00,2025-03-13 12:30:00,30
S0004213,A063,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:00:00,540,2025-03-14 12:00:00,2025-03-14 12:30:00,30
S0004214,A063,2025-03-17,2025-03-17 08:00:00,2025-03-17 17:00:00,540,2025-03-17 12:00:00,2025-03-17 12:30:00,30
S0004215,A063,2025-03-18,2025-03-18 08:00:00,2025-03-18 17:00:00,540,2025-03-18 12:00:00,2025-03-18 12:30:00,30
S0004216,A063,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00,540,2025-03-19 12:00:00,2025-03-19 12:30:00,30
S0004217,A063,2025-03-20,2025-03-20 08:00:00,2025-03-20 17:00:00,540,2025-03-20 12:00:00,2025-03-20 12:30:00,30
S0004218,A063,2025-03-21,2025-03-21 08:00:00,2025-03-21 17:00:00,540,2025-03-21 12:00:00,2025-03-21 12:30:00,30
S0004219,A063,2025-03-24,2025-03-24 08:00:00,2025-03-24 17:00:00,540,2025-03-24 12:00:00,2025-03-24 12:30:00,30
S0004220,A063,2025-03-25,2025-03-25 08:00:00,2025-03-25 17:00:00,540,2025-03-25 12:00:00,2025-03-25 12:30:00,30
S0004221,A063,2025-03-26,2025-03-26 08:00:00,2025-03-26 17:00:00,540,2025-03-26 12:00:00,2025-03-26 12:30:00,30
S0004222,A063,2025-03-27,2025-03-27 08:00:00,2025-03-27 17:00:00,540,2025-03-27 12:00:00,2025-03-27 12:30:00,30
S0004223,A063,2025-03-28,2025-03-28 08:00:00,2025-03-28 17:00:00,540,2025-03-28 12:00:00,2025-03-28 12:30:00,30
S0004224,A063,2025-03-30,2025-03-30 08:00:00,2025-03-30 17:00:00,540,2025-03-30 12:00:00,2025-03-30 12:30:00,30
S0004225,A063,2025-03-31,2025-03-31 08:00:00,2025-03-31 17:00:00,540,2025-03-31 12:00:00,2025-03-31 12:30:00,30
S0004226,A064,2025-01-01,2025-01-01 10:00:00,2025-01-01 19:00:00,540,2025-01-01 14:00:00,2025-01-01 14:30:00,30
S0004227,A064,2025-01-02,2025-01-02 10:00:00,2025-01-02 19:00:00,540,2025-01-02 14:00:00,2025-01-02 14:30:00,30
S0004228,A064,2025-01-03,2025-01-03 10:00:00,2025-01-03 19:00:00,540,2025-01-03 14:00:00,2025-01-03 14:30:00,30
S0004229,A064,2025-01-06,2025-01-06 10:00:00,2025-01-06 19:00:00,540,2025-01-06 14:00:00,2025-01-06 14:30:00,30
S0004230,A064,2025-01-07,2025-01-07 10:00:00,2025-01-07 19:00:00,540,2025-01-07 14:00:00,2025-01-07 14:30:00,30
S0004231,A064,2025-01-08,2025-01-08 10:00:00,2025-01-08 19:00:00,540,2025-01-08 14:00:00,2025-01-08 14:30:00,30
S0004232,A064,2025-01-09,2025-01-09 10:00:00,2025-01-09 19:00:00,540,2025-01-09 14:00:00,2025-01-09 14:30:00,30
S0004233,A064,2025-01-10,2025-01-10 10:00:00,2025-01-10 19:00:00,540,2025-01-10 14:00:00,2025-01-10 14:30:00,30
S0004234,A064,2025-01-12,2025-01-12 10:00:00,2025-01-12 19:00:00,540,2025-01-12 14:00:00,2025-01-12 14:30:00,30
S0004235,A064,2025-01-14,2025-01-14 10:00:00,2025-01-14 19:00:00,540,2025-01-14 14:00:00,2025-01-14 14:30:00,30
S0004236,A064,2025-01-15,2025-01-15 10:00:00,2025-01-15 19:00:00,540,2025-01-15 14:00:00,2025-01-15 14:30:00,30
S0004237,A064,2025-01-16,2025-01-16 10:00:00,2025-01-16 19:00:00,540,2025-01-16 14:00:00,2025-01-16 14:30:00,30
S0004238,A064,2025-01-17,2025-01-17 10:00:00,2025-01-17 19:00:00,540,2025-01-17 14:00:00,2025-01-17 14:30:00,30
S0004239,A064,2025-01-18,2025-01-18 10:00:00,2025-01-18 19:00:00,540,2025-01-18 14:00:00,2025-01-18 14:30:00,30
S0004240,A064,2025-01-20,2025-01-20 10:00:00,2025-01-20 19:00:00,540,2025-01-20 14:00:00,2025-01-20 14:30:00,30
S0004241,A064,2025-01-21,2025-01-21 10:00:00,2025-01-21 19:00:00,540,2025-01-21 14:00:00,2025-01-21 14:30:00,30
S0004242,A064,2025-01-22,2025-01-22 10:00:00,2025-01-22 19:00:00,540,2025-01-22 14:00:00,2025-01-22 14:30:00,30
S0004243,A064,2025-01-23,2025-01-23 10:00:00,2025-01-23 19:00:00,540,2025-01-23 14:00:00,2025-01-23 14:30:00,30
S0004244,A064,2025-01-24,2025-01-24 10:00:00,2025-01-24 19:00:00,540,2025-01-24 14:00:00,2025-01-24 14:30:00,30
S0004245,A064,2025-01-27,2025-01-27 10:00:00,2025-01-27 19:00:00,540,2025-01-27 14:00:00,2025-01-27 14:30:00,30
S0004246,A064,2025-01-28,2025-01-28 10:00:00,2025-01-28 19:00:00,540,2025-01-28 14:00:00,2025-01-28 14:30:00,30
S0004247,A064,2025-01-29,2025-01-29 10:00:00,2025-01-29 19:00:00,540,2025-01-29 14:00:00,2025-01-29 14:30:00,30
S0004248,A064,2025-01-30,2025-01-30 10:00:00,2025-01-30 19:00:00,540,2025-01-30 14:00:00,2025-01-30 14:30:00,30
S0004249,A064,2025-01-31,2025-01-31 10:00:00,2025-01-31 19:00:00,540,2025-01-31 14:00:00,2025-01-31 14:30:00,30
S0004250,A064,2025-02-02,2025-02-02 10:00:00,2025-02-02 19:00:00,540,2025-02-02 14:00:00,2025-02-02 14:30:00,30
S0004251,A064,2025-02-03,2025-02-03 10:00:00,2025-02-03 19:00:00,540,2025-02-03 14:00:00,2025-02-03 14:30:00,30
S0004252,A064,2025-02-04,2025-02-04 10:00:00,2025-02-04 19:00:00,540,2025-02-04 14:00:00,2025-02-04 14:30:00,30
S0004253,A064,2025-02-05,2025-02-05 10:00:00,2025-02-05 19:00:00,540,2025-02-05 14:00:00,2025-02-05 14:30:00,30
S0004254,A064,2025-02-06,2025-02-06 10:00:00,2025-02-06 19:00:00,540,2025-02-06 14:00:00,2025-02-06 14:30:00,30
S0004255,A064,2025-02-07,2025-02-07 10:00:00,2025-02-07 19:00:00,540,2025-02-07 14:00:00,2025-02-07 14:30:00,30
S0004256,A064,2025-02-10,2025-02-10 10:00:00,2025-02-10 19:00:00,540,2025-02-10 14:00:00,2025-02-10 14:30:00,30
S0004257,A064,2025-02-11,2025-02-11 10:00:00,2025-02-11 19:00:00,540,2025-02-11 14:00:00,2025-02-11 14:30:00,30
S0004258,A064,2025-02-12,2025-02-12 10:00:00,2025-02-12 19:00:00,540,2025-02-12 14:00:00,2025-02-12 14:30:00,30
S0004259,A064,2025-02-13,2025-02-13 10:00:00,2025-02-13 19:00:00,540,2025-02-13 14:00:00,2025-02-13 14:30:00,30
S0004260,A064,2025-02-14,2025-02-14 10:00:00,2025-02-14 19:00:00,540,2025-02-14 14:00:00,2025-02-14 14:30:00,30
S0004261,A064,2025-02-17,2025-02-17 10:00:00,2025-02-17 19:00:00,540,2025-02-17 14:00:00,2025-02-17 14:30:00,30
S0004262,A064,2025-02-18,2025-02-18 10:00:00,2025-02-18 19:00:00,540,2025-02-18 14:00:00,2025-02-18 14:30:00,30
S0004263,A064,2025-02-19,2025-02-19 10:00:00,2025-02-19 19:00:00,540,2025-02-19 14:00:00,2025-02-19 14:30:00,30
S0004264,A064,2025-02-20,2025-02-20 10:00:00,2025-02-20 19:00:00,540,2025-02-20 14:00:00,2025-02-20 14:30:00,30
S0004265,A064,2025-02-21,2025-02-21 10:00:00,2025-02-21 19:00:00,540,2025-02-21 14:00:00,2025-02-21 14:30:00,30
S0004266,A064,2025-02-24,2025-02-24 10:00:00,2025-02-24 19:00:00,540,2025-02-24 14:00:00,2025-02-24 14:30:00,30
S0004267,A064,2025-02-25,2025-02-25 10:00:00,2025-02-25 19:00:00,540,2025-02-25 14:00:00,2025-02-25 14:30:00,30
S0004268,A064,2025-02-26,2025-02-26 10:00:00,2025-02-26 19:00:00,540,2025-02-26 14:00:00,2025-02-26 14:30:00,30
S0004269,A064,2025-02-27,2025-02-27 10:00:00,2025-02-27 19:00:00,540,2025-02-27 14:00:00,2025-02-27 14:30:00,30
S0004270,A064,2025-02-28,2025-02-28 10:00:00,2025-02-28 19:00:00,540,2025-02-28 14:00:00,2025-02-28 14:30:00,30
S0004271,A064,2025-03-02,2025-03-02 10:00:00,2025-03-02 19:00:00,540,2025-03-02 14:00:00,2025-03-02 14:30:00,30
S0004272,A064,2025-03-03,2025-03-03 10:00:00,2025-03-03 19:00:00,540,2025-03-03 14:00:00,2025-03-03 14:30:00,30
S0004273,A064,2025-03-04,2025-03-04 10:00:00,2025-03-04 19:00:00,540,2025-03-04 14:00:00,2025-03-04 14:30:00,30
S0004274,A064,2025-03-05,2025-03-05 10:00:00,2025-03-05 19:00:00,540,2025-03-05 14:00:00,2025-03-05 14:30:00,30
S0004275,A064,2025-03-06,2025-03-06 10:00:00,2025-03-06 19:00:00,540,2025-03-06 14:00:00,2025-03-06 14:30:00,30
S0004276,A064,2025-03-07,2025-03-07 10:00:00,2025-03-07 19:00:00,540,2025-03-07 14:00:00,2025-03-07 14:30:00,30
S0004277,A064,2025-03-10,2025-03-10 10:00:00,2025-03-10 19:00:00,540,2025-03-10 14:00:00,2025-03-10 14:30:00,30
S0004278,A064,2025-03-11,2025-03-11 10:00:00,2025-03-11 19:00:00,540,2025-03-11 14:00:00,2025-03-11 14:30:00,30
S0004279,A064,2025-03-12,2025-03-12 10:00:00,2025-03-12 19:00:00,540,2025-03-12 14:00:00,2025-03-12 14:30:00,30
S0004280,A064,2025-03-13,2025-03-13 10:00:00,2025-03-13 19:00:00,540,2025-03-13 14:00:00,2025-03-13 14:30:00,30
S0004281,A064,2025-03-14,2025-03-14 10:00:00,2025-03-14 19:00:00,540,2025-03-14 14:00:00,2025-03-14 14:30:00,30
S0004282,A064,2025-03-17,2025-03-17 10:00:00,2025-03-17 19:00:00,540,2025-03-17 14:00:00,2025-03-17 14:30:00,30
S0004283,A064,2025-03-18,2025-03-18 10:00:00,2025-03-18 19:00:00,540,2025-03-18 14:00:00,2025-03-18 14:30:00,30
S0004284,A064,2025-03-19,2025-03-19 10:00:00,2025-03-19 19:00:00,540,2025-03-19 14:00:00,2025-03-19 14:30:00,30
S0004285,A064,2025-03-20,2025-03-20 10:00:00,2025-03-20 19:00:00,540,2025-03-20 14:00:00,2025-03-20 14:30:00,30
S0004286,A064,2025-03-21,2025-03-21 10:00:00,2025-03-21 19:00:00,540,2025-03-21 14:00:00,2025-03-21 14:30:00,30
S0004287,A064,2025-03-24,2025-03-24 10:00:00,2025-03-24 19:00:00,540,2025-03-24 14:00:00,2025-03-24 14:30:00,30
S0004288,A064,2025-03-25,2025-03-25 10:00:00,2025-03-25 19:00:00,540,2025-03-25 14:00:00,2025-03-25 14:30:00,30
S0004289,A064,2025-03-26,2025-03-26 10:00:00,2025-03-26 19:00:00,540,2025-03-26 14:00:00,2025-03-26 14:30:00,30
S0004290,A064,2025-03-27,2025-03-27 10:00:00,2025-03-27 19:00:00,540,2025-03-27 14:00:00,2025-03-27 14:30:00,30
S0004291,A064,2025-03-28,2025-03-28 10:00:00,2025-03-28 19:00:00,540,2025-03-28 14:00:00,2025-03-28 14:30:00,30
S0004292,A064,2025-03-29,2025-03-29 10:00:00,2025-03-29 19:00:00,540,2025-03-29 14:00:00,2025-03-29 14:30:00,30
S0004293,A064,2025-03-31,2025-03-31 10:00:00,2025-03-31 19:00:00,540,2025-03-31 14:00:00,2025-03-31 14:30:00,30
S0004294,A065,2025-01-01,2025-01-01 10:00:00,2025-01-01 19:00:00,540,2025-01-01 14:00:00,2025-01-01 14:30:00,30
S0004295,A065,2025-01-02,2025-01-02 10:00:00,2025-01-02 19:00:00,540,2025-01-02 14:00:00,2025-01-02 14:30:00,30
S0004296,A065,2025-01-03,2025-01-03 10:00:00,2025-01-03 19:00:00,540,2025-01-03 14:00:00,2025-01-03 14:30:00,30
S0004297,A065,2025-01-06,2025-01-06 10:00:00,2025-01-06 19:00:00,540,2025-01-06 14:00:00,2025-01-06 14:30:00,30
S0004298,A065,2025-01-07,2025-01-07 10:00:00,2025-01-07 19:00:00,540,2025-01-07 14:00:00,2025-01-07 14:30:00,30
S0004299,A065,2025-01-08,2025-01-08 10:00:00,2025-01-08 19:00:00,540,2025-01-08 14:00:00,2025-01-08 14:30:00,30
S0004300,A065,2025-01-09,2025-01-09 10:00:00,2025-01-09 19:00:00,540,2025-01-09 14:00:00,2025-01-09 14:30:00,30
S0004301,A065,2025-01-10,2025-01-10 10:00:00,2025-01-10 19:00:00,540,2025-01-10 14:00:00,2025-01-10 14:30:00,30
S0004302,A065,2025-01-13,2025-01-13 10:00:00,2025-01-13 19:00:00,540,2025-01-13 14:00:00,2025-01-13 14:30:00,30
S0004303,A065,2025-01-14,2025-01-14 10:00:00,2025-01-14 19:00:00,540,2025-01-14 14:00:00,2025-01-14 14:30:00,30
S0004304,A065,2025-01-15,2025-01-15 10:00:00,2025-01-15 19:00:00,540,2025-01-15 14:00:00,2025-01-15 14:30:00,30
S0004305,A065,2025-01-16,2025-01-16 10:00:00,2025-01-16 19:00:00,540,2025-01-16 14:00:00,2025-01-16 14:30:00,30
S0004306,A065,2025-01-17,2025-01-17 10:00:00,2025-01-17 19:00:00,540,2025-01-17 14:00:00,2025-01-17 14:30:00,30
S0004307,A065,2025-01-20,2025-01-20 10:00:00,2025-01-20 19:00:00,540,2025-01-20 14:00:00,2025-01-20 14:30:00,30
S0004308,A065,2025-01-21,2025-01-21 10:00:00,2025-01-21 19:00:00,540,2025-01-21 14:00:00,2025-01-21 14:30:00,30
S0004309,A065,2025-01-22,2025-01-22 10:00:00,2025-01-22 19:00:00,540,2025-01-22 14:00:00,2025-01-22 14:30:00,30
S0004310,A065,2025-01-24,2025-01-24 10:00:00,2025-01-24 19:00:00,540,2025-01-24 14:00:00,2025-01-24 14:30:00,30
S0004311,A065,2025-01-27,2025-01-27 10:00:00,2025-01-27 19:00:00,540,2025-01-27 14:00:00,2025-01-27 14:30:00,30
S0004312,A065,2025-01-28,2025-01-28 10:00:00,2025-01-28 19:00:00,540,2025-01-28 14:00:00,2025-01-28 14:30:00,30
S0004313,A065,2025-01-29,2025-01-29 10:00:00,2025-01-29 19:00:00,540,2025-01-29 14:00:00,2025-01-29 14:30:00,30
S0004314,A065,2025-01-30,2025-01-30 10:00:00,2025-01-30 19:00:00,540,2025-01-30 14:00:00,2025-01-30 14:30:00,30
S0004315,A065,2025-01-31,2025-01-31 10:00:00,2025-01-31 19:00:00,540,2025-01-31 14:00:00,2025-01-31 14:30:00,30
S0004316,A065,2025-02-03,2025-02-03 10:00:00,2025-02-03 19:00:00,540,2025-02-03 14:00:00,2025-02-03 14:30:00,30
S0004317,A065,2025-02-04,2025-02-04 10:00:00,2025-02-04 19:00:00,540,2025-02-04 14:00:00,2025-02-04 14:30:00,30
S0004318,A065,2025-02-05,2025-02-05 10:00:00,2025-02-05 19:00:00,540,2025-02-05 14:00:00,2025-02-05 14:30:00,30
S0004319,A065,2025-02-06,2025-02-06 10:00:00,2025-02-06 19:00:00,540,2025-02-06 14:00:00,2025-02-06 14:30:00,30
S0004320,A065,2025-02-07,2025-02-07 10:00:00,2025-02-07 19:00:00,540,2025-02-07 14:00:00,2025-02-07 14:30:00,30
S0004321,A065,2025-02-10,2025-02-10 10:00:00,2025-02-10 19:00:00,540,2025-02-10 14:00:00,2025-02-10 14:30:00,30
S0004322,A065,2025-02-11,2025-02-11 10:00:00,2025-02-11 19:00:00,540,2025-02-11 14:00:00,2025-02-11 14:30:00,30
S0004323,A065,2025-02-12,2025-02-12 10:00:00,2025-02-12 19:00:00,540,2025-02-12 14:00:00,2025-02-12 14:30:00,30
S0004324,A065,2025-02-13,2025-02-13 10:00:00,2025-02-13 19:00:00,540,2025-02-13 14:00:00,2025-02-13 14:30:00,30
S0004325,A065,2025-02-14,2025-02-14 10:00:00,2025-02-14 19:00:00,540,2025-02-14 14:00:00,2025-02-14 14:30:00,30
S0004326,A065,2025-02-17,2025-02-17 10:00:00,2025-02-17 19:00:00,540,2025-02-17 14:00:00,2025-02-17 14:30:00,30
S0004327,A065,2025-02-18,2025-02-18 10:00:00,2025-02-18 19:00:00,540,2025-02-18 14:00:00,2025-02-18 14:30:00,30
S0004328,A065,2025-02-19,2025-02-19 10:00:00,2025-02-19 19:00:00,540,2025-02-19 14:00:00,2025-02-19 14:30:00,30
S0004329,A065,2025-02-20,2025-02-20 10:00:00,2025-02-20 19:00:00,540,2025-02-20 14:00:00,2025-02-20 14:30:00,30
S0004330,A065,2025-02-21,2025-02-21 10:00:00,2025-02-21 19:00:00,540,2025-02-21 14:00:00,2025-02-21 14:30:00,30
S0004331,A065,2025-02-24,2025-02-24 10:00:00,2025-02-24 19:00:00,540,2025-02-24 14:00:00,2025-02-24 14:30:00,30
S0004332,A065,2025-02-25,2025-02-25 10:00:00,2025-02-25 19:00:00,540,2025-02-25 14:00:00,2025-02-25 14:30:00,30
S0004333,A065,2025-02-26,2025-02-26 10:00:00,2025-02-26 19:00:00,540,2025-02-26 14:00:00,2025-02-26 14:30:00,30
S0004334,A065,2025-02-27,2025-02-27 10:00:00,2025-02-27 19:00:00,540,2025-02-27 14:00:00,2025-02-27 14:30:00,30
S0004335,A065,2025-02-28,2025-02-28 10:00:00,2025-02-28 19:00:00,540,2025-02-28 14:00:00,2025-02-28 14:30:00,30
S0004336,A065,2025-03-02,2025-03-02 10:00:00,2025-03-02 19:00:00,540,2025-03-02 14:00:00,2025-03-02 14:30:00,30
S0004337,A065,2025-03-03,2025-03-03 10:00:00,2025-03-03 19:00:00,540,2025-03-03 14:00:00,2025-03-03 14:30:00,30
S0004338,A065,2025-03-04,2025-03-04 10:00:00,2025-03-04 19:00:00,540,2025-03-04 14:00:00,2025-03-04 14:30:00,30
S0004339,A065,2025-03-05,2025-03-05 10:00:00,2025-03-05 19:00:00,540,2025-03-05 14:00:00,2025-03-05 14:30:00,30
S0004340,A065,2025-03-06,2025-03-06 10:00:00,2025-03-06 19:00:00,540,2025-03-06 14:00:00,2025-03-06 14:30:00,30
S0004341,A065,2025-03-07,2025-03-07 10:00:00,2025-03-07 19:00:00,540,2025-03-07 14:00:00,2025-03-07 14:30:00,30
S0004342,A065,2025-03-08,2025-03-08 10:00:00,2025-03-08 19:00:00,540,2025-03-08 14:00:00,2025-03-08 14:30:00,30
S0004343,A065,2025-03-10,2025-03-10 10:00:00,2025-03-10 19:00:00,540,2025-03-10 14:00:00,2025-03-10 14:30:00,30
S0004344,A065,2025-03-11,2025-03-11 10:00:00,2025-03-11 19:00:00,540,2025-03-11 14:00:00,2025-03-11 14:30:00,30
S0004345,A065,2025-03-12,2025-03-12 10:00:00,2025-03-12 19:00:00,540,2025-03-12 14:00:00,2025-03-12 14:30:00,30
S0004346,A065,2025-03-13,2025-03-13 10:00:00,2025-03-13 19:00:00,540,2025-03-13 14:00:00,2025-03-13 14:30:00,30
S0004347,A065,2025-03-14,2025-03-14 10:00:00,2025-03-14 19:00:00,540,2025-03-14 14:00:00,2025-03-14 14:30:00,30
S0004348,A065,2025-03-17,2025-03-17 10:00:00,2025-03-17 19:00:00,540,2025-03-17 14:00:00,2025-03-17 14:30:00,30
S0004349,A065,2025-03-18,2025-03-18 10:00:00,2025-03-18 19:00:00,540,2025-03-18 14:00:00,2025-03-18 14:30:00,30
S0004350,A065,2025-03-19,2025-03-19 10:00:00,2025-03-19 19:00:00,540,2025-03-19 14:00:00,2025-03-19 14:30:00,30
S0004351,A065,2025-03-20,2025-03-20 10:00:00,2025-03-20 19:00:00,540,2025-03-20 14:00:00,2025-03-20 14:30:00,30
S0004352,A065,2025-03-21,2025-03-21 10:00:00,2025-03-21 19:00:00,540,2025-03-21 14:00:00,2025-03-21 14:30:00,30
S0004353,A065,2025-03-24,2025-03-24 10:00:00,2025-03-24 19:00:00,540,2025-03-24 14:00:00,2025-03-24 14:30:00,30
S0004354,A065,2025-03-25,2025-03-25 10:00:00,2025-03-25 19:00:00,540,2025-03-25 14:00:00,2025-03-25 14:30:00,30
S0004355,A065,2025-03-26,2025-03-26 10:00:00,2025-03-26 19:00:00,540,2025-03-26 14:00:00,2025-03-26 14:30:00,30
S0004356,A065,2025-03-27,2025-03-27 10:00:00,2025-03-27 19:00:00,540,2025-03-27 14:00:00,2025-03-27 14:30:00,30
S0004357,A065,2025-03-28,2025-03-28 10:00:00,2025-03-28 19:00:00,540,2025-03-28 14:00:00,2025-03-28 14:30:00,30
S0004358,A065,2025-03-31,2025-03-31 10:00:00,2025-03-31 19:00:00,540,2025-03-31 14:00:00,2025-03-31 14:30:00,30
S0004359,A066,2025-01-01,2025-01-01 09:00:00,2025-01-01 18:00:00,540,2025-01-01 13:00:00,2025-01-01 13:30:00,30
S0004360,A066,2025-01-02,2025-01-02 09:00:00,2025-01-02 18:00:00,540,2025-01-02 13:00:00,2025-01-02 13:30:00,30
S0004361,A066,2025-01-03,2025-01-03 09:00:00,2025-01-03 18:00:00,540,2025-01-03 13:00:00,2025-01-03 13:30:00,30
S0004362,A066,2025-01-06,2025-01-06 09:00:00,2025-01-06 18:00:00,540,2025-01-06 13:00:00,2025-01-06 13:30:00,30
S0004363,A066,2025-01-07,2025-01-07 09:00:00,2025-01-07 18:00:00,540,2025-01-07 13:00:00,2025-01-07 13:30:00,30
S0004364,A066,2025-01-08,2025-01-08 09:00:00,2025-01-08 18:00:00,540,2025-01-08 13:00:00,2025-01-08 13:30:00,30
S0004365,A066,2025-01-09,2025-01-09 09:00:00,2025-01-09 18:00:00,540,2025-01-09 13:00:00,2025-01-09 13:30:00,30
S0004366,A066,2025-01-10,2025-01-10 09:00:00,2025-01-10 18:00:00,540,2025-01-10 13:00:00,2025-01-10 13:30:00,30
S0004367,A066,2025-01-13,2025-01-13 09:00:00,2025-01-13 18:00:00,540,2025-01-13 13:00:00,2025-01-13 13:30:00,30
S0004368,A066,2025-01-14,2025-01-14 09:00:00,2025-01-14 18:00:00,540,2025-01-14 13:00:00,2025-01-14 13:30:00,30
S0004369,A066,2025-01-15,2025-01-15 09:00:00,2025-01-15 18:00:00,540,2025-01-15 13:00:00,2025-01-15 13:30:00,30
S0004370,A066,2025-01-16,2025-01-16 09:00:00,2025-01-16 18:00:00,540,2025-01-16 13:00:00,2025-01-16 13:30:00,30
S0004371,A066,2025-01-17,2025-01-17 09:00:00,2025-01-17 18:00:00,540,2025-01-17 13:00:00,2025-01-17 13:30:00,30
S0004372,A066,2025-01-20,2025-01-20 09:00:00,2025-01-20 18:00:00,540,2025-01-20 13:00:00,2025-01-20 13:30:00,30
S0004373,A066,2025-01-21,2025-01-21 09:00:00,2025-01-21 18:00:00,540,2025-01-21 13:00:00,2025-01-21 13:30:00,30
S0004374,A066,2025-01-22,2025-01-22 09:00:00,2025-01-22 18:00:00,540,2025-01-22 13:00:00,2025-01-22 13:30:00,30
S0004375,A066,2025-01-23,2025-01-23 09:00:00,2025-01-23 18:00:00,540,2025-01-23 13:00:00,2025-01-23 13:30:00,30
S0004376,A066,2025-01-24,2025-01-24 09:00:00,2025-01-24 18:00:00,540,2025-01-24 13:00:00,2025-01-24 13:30:00,30
S0004377,A066,2025-01-27,2025-01-27 09:00:00,2025-01-27 18:00:00,540,2025-01-27 13:00:00,2025-01-27 13:30:00,30
S0004378,A066,2025-01-28,2025-01-28 09:00:00,2025-01-28 18:00:00,540,2025-01-28 13:00:00,2025-01-28 13:30:00,30
S0004379,A066,2025-01-29,2025-01-29 09:00:00,2025-01-29 18:00:00,540,2025-01-29 13:00:00,2025-01-29 13:30:00,30
S0004380,A066,2025-01-30,2025-01-30 09:00:00,2025-01-30 18:00:00,540,2025-01-30 13:00:00,2025-01-30 13:30:00,30
S0004381,A066,2025-01-31,2025-01-31 09:00:00,2025-01-31 18:00:00,540,2025-01-31 13:00:00,2025-01-31 13:30:00,30
S0004382,A066,2025-02-03,2025-02-03 09:00:00,2025-02-03 18:00:00,540,2025-02-03 13:00:00,2025-02-03 13:30:00,30
S0004383,A066,2025-02-04,2025-02-04 09:00:00,2025-02-04 18:00:00,540,2025-02-04 13:00:00,2025-02-04 13:30:00,30
S0004384,A066,2025-02-05,2025-02-05 09:00:00,2025-02-05 18:00:00,540,2025-02-05 13:00:00,2025-02-05 13:30:00,30
S0004385,A066,2025-02-06,2025-02-06 09:00:00,2025-02-06 18:00:00,540,2025-02-06 13:00:00,2025-02-06 13:30:00,30
S0004386,A066,2025-02-07,2025-02-07 09:00:00,2025-02-07 18:00:00,540,2025-02-07 13:00:00,2025-02-07 13:30:00,30
S0004387,A066,2025-02-10,2025-02-10 09:00:00,2025-02-10 18:00:00,540,2025-02-10 13:00:00,2025-02-10 13:30:00,30
S0004388,A066,2025-02-11,2025-02-11 09:00:00,2025-02-11 18:00:00,540,2025-02-11 13:00:00,2025-02-11 13:30:00,30
S0004389,A066,2025-02-12,2025-02-12 09:00:00,2025-02-12 18:00:00,540,2025-02-12 13:00:00,2025-02-12 13:30:00,30
S0004390,A066,2025-02-13,2025-02-13 09:00:00,2025-02-13 18:00:00,540,2025-02-13 13:00:00,2025-02-13 13:30:00,30
S0004391,A066,2025-02-14,2025-02-14 09:00:00,2025-02-14 18:00:00,540,2025-02-14 13:00:00,2025-02-14 13:30:00,30
S0004392,A066,2025-02-17,2025-02-17 09:00:00,2025-02-17 18:00:00,540,2025-02-17 13:00:00,2025-02-17 13:30:00,30
